project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP012682	adrenal_gland	QNT	0.27812008405487776	0.5432184168744243	0.4540420094674964	159	0.9045109224029559	23481551609864.31
SRP012682	bladder	QNT	0.06687146852861241	0.5192468114541953	0.14521748386818414	11	0.8774278302670073	7730794256511.091
SRP012682	blood	QNT	0.41760309302844545	0.5550441056993805	0.6075696857482699	595	0.8210499606496351	47563257529617
SRP012682	blood_vessel	QNT	0.4644901144926238	0.5494069825285806	0.6590649301053987	750	0.8634456651812191	38754164151495.93
SRP012682	bone_marrow	QNT	0.16085879150568572	0.5221656136027377	0.40534520466889834	102	0.9928019473064187	42049900457199.79
SRP012682	brain	QNT	0.3033658094320683	0.5512345619044936	0.4811963224761225	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	QNT	0.21721752188374205	0.539407551761542	0.34928261163385715	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	QNT	0.08747060864376152	0.521223021233709	0.15799739906044716	11	0.8542408684699819	5000055391623.473
SRP012682	colon	QNT	0.08682641964036407	0.5351703063079185	0.14662316822038182	376	0.8005994571042859	19519544599157.188
SRP012682	esophagus	QNT	0.09658075107414797	0.5319519701783975	0.1752918441226603	788	0.7675823718289441	33145227246645.367
SRP012682	fallopian_tube	QNT	0.11265298351064036	0.5308380782530548	0.20766427821660688	7	0.8610602932806956	23996813030299.906
SRP012682	heart	QNT	0.307020422599274	0.5500773235594352	0.4933039059733343	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	QNT	0.3219683888832927	0.5514499200166938	0.45078749569714943	36	0.7985829147013058	22272752539960.25
SRP012682	liver	QNT	0.43138316852839714	0.5657448462570756	0.6621906755034086	136	0.8611651199044741	43479116110667.48
SRP012682	lung	QNT	0.2811673570969128	0.545117176232452	0.4687458025631031	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	QNT	0.4242217106455018	0.5616368893724939	0.6138879987826157	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	QNT	0.3014930531851926	0.5419367283566316	0.4739369467913774	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	QNT	0.4056817547643735	0.5528195213555591	0.5707390474748552	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	QNT	0.396501187543083	0.558176465998713	0.6305138616581808	197	0.9071555030828208	25331676437836.96
SRP012682	pituitary	QNT	0.29214368300188387	0.5498261446527977	0.4671558164442372	124	0.8847276308833996	17520465346450.992
SRP012682	prostate	QNT	0.2501023451579453	0.5416061185524086	0.41835817191641206	119	0.8348637170990683	19232108739791.59
SRP012682	salivary_gland	QNT	0.2032450228446809	0.5415370624668867	0.34847492893455945	70	0.840206092880244	14433063078048.781
SRP012682	skin	QNT	0.13636585799459816	0.5295659801890906	0.24787911351721031	972	0.8240569875401347	27032090903840.29
SRP012682	small_intestine	QNT	0.1651907383808708	0.5406302417832194	0.27675673513634874	104	0.776948424667578	14013718866596.008
SRP012682	spleen	QNT	0.46027825256125415	0.5563767730614018	0.6690943454303678	118	0.9159208419930962	14346446068866.951
