project	tissue	method	log2_auprc_over_prior	auROC	dataset	sample_num	unfiltered_median_spearman	unfiltered_counts_sample_sums_median	unfiltered_counts_sample_sums_variance	counts_sample_sums_median	counts_sample_sums_variance	median_spearman
SRP021085	blood	TPM_CLR	0.3126288778133359	0.5393285459640538	SRP021085_blood	30	0.9632492734389628	12437413	915285137703.9126	12437413	915285137703.9126	0.9632492734389628
SRP021134	stem_cell	TPM_CLR	0.10518239157773061	0.5222274719048983	SRP021134_stem_cell	8	0.8963846401937632	9886405.5	438010865254.5	9886405.5	438010865254.5	0.8963846401937632
SRP021193	heart	TPM_CLR	0.5144685257390729	0.5967621349263936	SRP021193_heart	40	0.49692973723525957	5236812.5	4353674480076.3286	6416126.5	4415663062974.061	0.93926487954579585
SRP021214	umbilical_cord	TPM_CLR	0.1569055447712163	0.5533588354765016	SRP021214_umbilical_cord	7	0.8447599094176782	19548961	64244531380096.29	19548961	64244531380096.29	0.8447599094176782
SRP021509	tonsil	TPM_CLR	0.2487084383841539	0.5553077430222402	SRP021509_tonsil	43	0.8239436731812138	50507608	201907085215765.3	50507608	201907085215765.3	0.8239436731812138
SRP021917	colon	TPM_CLR	0.29979130894559075	0.5603065896084445	SRP021917_colon	15	0.8910983261521329	4186298	9839859488426.781	4186298	9839859488426.781	0.8910983261521329
SRP021924	brain	TPM_CLR	0.0674004353800177	0.5093325003235805	SRP021924_brain	5	0.9531670823274834	9209843	4612142342549.8	9209843	4612142342549.8	0.9531670823274834
SRP022028	brain	TPM_CLR	0.12142204347393586	0.5285144903868968	SRP022028_brain	8	0.8889783948801231	17082347.5	59526538499059.64	17082347.5	59526538499059.64	0.8889783948801231
SRP022054	colon	TPM_CLR	0.24273427386920476	0.5702098717747504	SRP022054_colon	13	0.4755287535628296	2398524.5	18435373181831.3	2696227	19232011467578.91	0.4883351893313418
SRP022054	liver	TPM_CLR	0.037462445743280025	0.5318664785513647	SRP022054_liver	7	0.4502881807119347	2501685	17680256891628.777	2501685	21151512467973.906	0.49524435203401906
SRP022054	umbilical_cord	TPM_CLR	0.20031148588523942	0.566371309168062	SRP022054_umbilical_cord	12	0.3746274490731103	1302998	25495070844225.973	4528689.5	27651977464999.152	0.4417812858700708
SRP022133	blood	TPM_CLR	0.3364061357115206	0.5404092335534187	SRP022133_blood	25	0.9490749593182713	8389946	5146524410732.144	8389946	5146524410732.144	0.9490749593182713
SRP023262	breast	TPM_CLR	0.2036518529496208	0.539271557523989	SRP023262_breast	80	0.825477907130113	6394828	20183436443780.85	6394828	20183436443780.85	0.825477907130113
SRP023550	stem_cell	TPM_CLR	0.324506607792565	0.5724219065150464	SRP023550_stem_cell	10	0.9323968192021694	14188159	13278607112082.768	14188159	13278607112082.768	0.9323968192021694
SRP024274	epithelium	TPM_CLR	0.1749531033884695	0.5220847597875036	SRP024274_epithelium	52	0.9232293685003775	7761265	2638943953624.1978	7761265	2638943953624.1978	0.9232293685003775
SRP024674	prostate	TPM_CLR	0.03417279612858595	0.5160808287087093	SRP024674_prostate	6	0.9508709581251219	5556741.5	3054282439372.8	5556741.5	3054282439372.8	0.9508709581251219
SRP026013	breast	TPM_CLR	0.1306032599815646	0.5210458115111578	SRP026013_breast	16	0.7253752459783309	13978926.5	18141671802406.062	13978926.5	18141671802406.062	0.7253752459783309
SRP026042	skin	TPM_CLR	0.34722596792996563	0.5438894862145389	SRP026042_skin	84	0.8592319321269299	14704770.5	31252140153393.652	14704770.5	31252140153393.652	0.8592319321269299
SRP026048	brain	TPM_CLR	0.1558911543612561	0.5346258734480216	SRP026048_brain	16	0.9590593479338199	39476394	22788592825429.33	39476394	22788592825429.33	0.9590593479338199
SRP026126	brain	TPM_CLR	0.13269252244198881	0.5402100067258289	SRP026126_brain	192	0.8463534572356464	2866771.5	6059853991039.592	2866771.5	6059853991039.592	0.8463534572356464
SRP026126	intestine	TPM_CLR	0.12721002540986912	0.5305438791488086	SRP026126_intestine	226	0.8130549091006263	3275342.5	9124661290154.623	3275342.5	9124661290154.623	0.8130549091006263
SRP026208	heart	TPM_CLR	0.4304985681942126	0.5777306926725032	SRP026208_heart	30	0.8983119323658928	4243044	968434411545.0758	4243044	968434411545.0758	0.8983119323658928
SRP026387	prostate	TPM_CLR	0.2366270697013468	0.544698812225306	SRP026387_prostate	13	0.8549684274972599	11032415	357430535600.2564	11032415	357430535600.2564	0.8549684274972599
SRP026690	umbilical_cord	TPM_CLR	0.028118893829593712	0.5092721174387407	SRP026690_umbilical_cord	5	0.9477043373924904	10783738	19985369898876.5	10783738	19985369898876.5	0.9477043373924904
SRP027015	umbilical_cord	TPM_CLR	0.3596808184803703	0.5688795046426094	SRP027015_umbilical_cord	12	0.8220405946791749	18291219.5	182222420288205.44	18291219.5	182222420288205.44	0.8220405946791749
SRP027258	prostate	TPM_CLR	0.1195164114920769	0.5217265010714982	SRP027258_prostate	36	0.7327277043598688	14403779.5	2747473803393.711	14403779.5	2747473803393.711	0.7327277043598688
SRP027358	blood	TPM_CLR	0.4049017762793021	0.5326674722582538	SRP027358_blood	135	0.9526743466625403	1935470	708694047549.0803	1935470	708694047549.0803	0.9526743466625403
SRP027383	umbilical_cord	TPM_CLR	0.5482674147005756	0.60682328061921	SRP027383_umbilical_cord	270	0.75701264877565555	10762549.5	9480955397133.084	10762549.5	9480955397133.084	0.75701264877565555
SRP028180	lung	TPM_CLR	0.14854425048534278	0.5460783253074624	SRP028180_lung	23	0.40444557507392037	47882495	950854876133644.9	48883874	949072913787359.4	0.41088279702792224
SRP028282	prostate	TPM_CLR	0.19590080695292042	0.5290065360582048	SRP028282_prostate	10	0.9778795663845126	9708364	2452499364186.278	9708364	2452499364186.278	0.9778795663845126
SRP028291	umbilical_cord	TPM_CLR	0.20191230611344338	0.530314859282953	SRP028291_umbilical_cord	7	0.5102166509181821	2071414	654917060807.6097	3115150	2349654945706.2383	0.5852009836951377
SRP028336	brain	TPM_CLR	0.2821393878008373	0.5545576665831504	SRP028336_brain	36	0.87363031879921	5860354.5	5299789668701.476	5860354.5	5299789668701.476	0.87363031879921
SRP028336	kidney	TPM_CLR	0.3175614538330869	0.5836669650138901	SRP028336_kidney	12	0.6260848923465075	5655338	2056510783755.182	5655338	2056510783755.182	0.6260848923465075
SRP028336	muscle	TPM_CLR	0.34413540223047445	0.5799745116582926	SRP028336_muscle	12	0.8600958099124145	6212470.5	1050709406164.4242	6212470.5	1050709406164.4242	0.8600958099124145
SRP028554	blood	TPM_CLR	0.18022774760881824	0.5249325636991671	SRP028554_blood	7	0.789755129211693	41452976	19923877375255.57	41452976	19923877375255.57	0.789755129211693
SRP028554	bone	TPM_CLR	0.18787726772962138	0.5402443201819551	SRP028554_bone	5	0.8206103846902711	46217427	16768800665333.2	46217427	16768800665333.2	0.8206103846902711
SRP028594	blood	TPM_CLR	0.2995446762574353	0.5475365530051022	SRP028594_blood	31	0.8297798389906037	23259653	209388278721786.12	23259653	209388278721786.12	0.8297798389906037
SRP028594	bone	TPM_CLR	0.3689272041595009	0.5479726055787069	SRP028594_bone	23	0.8128499259132486	43320672	181098334150961.03	43320672	181098334150961.03	0.8128499259132486
SRP028705	brain	TPM_CLR	0.07201044577754996	0.5333709457718214	SRP028705_brain	9	0.9651559701820833	43022655	94926846307299.36	43022655	94926846307299.36	0.9651559701820833
SRP028738	brain	TPM_CLR	0.07072340483499204	0.5160112996086355	SRP028738_brain	8	0.19714512872071838	1942569	1279971973825.1135	2208340	126323536607.98215	0.6153002756082868
SRP028912	cervix	TPM_CLR	0.20846592220270718	0.5672919197513693	SRP028912_cervix	10	0.9122225962134994	33437872.5	12460782982409.6	33437872.5	12460782982409.6	0.9122225962134994
SRP029262	blood	TPM_CLR	0.25687611922519005	0.5393054299834148	SRP029262_blood	88	0.9051348267313598	11680785	4778673205304.781	11680785	4778673205304.781	0.9051348267313598
SRP029281	blood	TPM_CLR	0.1494941011678208	0.5182543982577954	SRP029281_blood	8	0.7774668981017561	33120733	187160236558561.7	33120733	187160236558561.7	0.7774668981017561
SRP029452	tonsil	TPM_CLR	0.22204539038213558	0.5540911728016908	SRP029452_tonsil	8	0.7950278569770813	21142727.5	5371182079057.696	21142727.5	5371182079057.696	0.7950278569770813
SRP029592	heart	TPM_CLR	0.2385459657781573	0.5330810255759388	SRP029592_heart	10	0.8926156409839785	3578012.5	1991225844836.6777	3578012.5	1991225844836.6777	0.8926156409839785
SRP029888	stem_cell	TPM_CLR	0.09598933649222773	0.5155953216576563	SRP029888_stem_cell	5	0.9383479486799243	3560305	525059549863	3560305	525059549863	0.9383479486799243
SRP029889	blood	TPM_CLR	0.10913946103137454	0.5160879526706594	SRP029889_blood	6	0.8539137768692168	4154847.5	2402743055781.6	4154847.5	2402743055781.6	0.8539137768692168
SRP029889	brain	TPM_CLR	0.026798750916393055	0.5065007557268473	SRP029889_brain	6	0.889343437372055	4682425	4409850157610.967	4682425	4409850157610.967	0.889343437372055
SRP029889	epithelium	TPM_CLR	0.0563635202563669	0.5138267821780573	SRP029889_epithelium	5	0.9189248344128331	7051198	192733546444.3	7051198	192733546444.3	0.9189248344128331
SRP029899	blood	TPM_CLR	0.36694533985633404	0.5090806359353337	SRP029899_blood	18	0.9409852165959451	29076456.5	42485510260453.086	29076456.5	42485510260453.086	0.9409852165959451
SRP029990	blood	TPM_CLR	0.21326722827613584	0.5435073743055909	SRP029990_blood	12	0.9342975214669625	14538395	26031585318912.242	14538395	26031585318912.242	0.9342975214669625
SRP030401	breast	TPM_CLR	0.24754498966892485	0.5508256856187472	SRP030401_breast	26	0.7576737581117509	9477471	12957319218971.422	9477471	12957319218971.422	0.7576737581117509
SRP030628	brain	TPM_CLR	0.3402956143820739	0.5582022719427187	SRP030628_brain	38	0.8797908817409645	9161996.5	1635040386545.4937	9161996.5	1635040386545.4937	0.8797908817409645
SRP031476	breast	TPM_CLR	0.14510029423692178	0.5254282050259462	SRP031476_breast	38	0.9642952253667867	8926111	70969647297946.44	8926111	70969647297946.44	0.9642952253667867
SRP032165	brain	TPM_CLR	0.21859881611224494	0.548682005084629	SRP032165_brain	24	0.9527501871377801	13159269	5876995195203.036	13159269	5876995195203.036	0.9527501871377801
SRP032363	muscle	TPM_CLR	0.09005750403243319	0.5149962382574813	SRP032363_muscle	9	0.9904672617094153	20029479	45243078939027.28	20029479	45243078939027.28	0.9904672617094153
SRP032539	brain	TPM_CLR	0.13634577211633894	0.5282551260274886	SRP032539_brain	11	0.7095006904987466	8193251	28882600310361.816	8193251	28882600310361.816	0.7095006904987466
SRP032743	stem_cell	TPM_CLR	0.07647273375681136	0.5168405991748841	SRP032743_stem_cell	27	0.9810381235232631	6882433	699050108592.9686	6882433	699050108592.9686	0.9810381235232631
SRP032775	blood	TPM_CLR	0.38233622057594713	0.5928013023490166	SRP032775_blood	228	0.9403497927532615	6555220	10026825435728.727	6590489.5	9507516424722.559	0.9415205274543835
SRP032789	breast	TPM_CLR	0.24054281579550674	0.5566803251022066	SRP032789_breast	20	0.7551032639971876	8424508.5	13991254934285.104	8424508.5	13991254934285.104	0.7551032639971876
SRP032798	brain	TPM_CLR	0.19176294629150975	0.5272312796955703	SRP032798_brain	16	0.9030621396281984	15868681	4140654088200.3833	15868681	4140654088200.3833	0.9030621396281984
SRP032812	umbilical_cord	TPM_CLR	0.1865586792072769	0.5418242143059615	SRP032812_umbilical_cord	20	0.8625618183776668	5820385	34332490089908.766	5820385	34332490089908.766	0.8625618183776668
SRP032928	stem_cell	TPM_CLR	0.07709314337722031	0.520054382089711	SRP032928_stem_cell	7	0.9502934946303759	37445071	128377678981904.14	37445071	128377678981904.14	0.9502934946303759
SRP033078	breast	TPM_CLR	0.2350548123315652	0.5487935848718735	SRP033078_breast	8	0.9161015922400557	8039031	44553978470698.79	8039031	44553978470698.79	0.9161015922400557
SRP033095	lung	TPM_CLR	0.335084158601247	0.5639630886375926	SRP033095_lung	15	0.8582866534354783	8425522	2718246969219.781	8425522	2718246969219.781	0.8582866534354783
SRP033135	muscle	TPM_CLR	0.14806126829487504	0.5191650377564656	SRP033135_muscle	13	0.46039028698166745	857340	1470729804634.05	5596544	6664901268816.91	0.9546711744665038
SRP033266	blood	TPM_CLR	0.38404025473388514	0.575360212499163	SRP033266_blood	130	0.8014985543932507	6256109.5	9260764223673.744	6256109.5	9260764223673.744	0.8014985543932507
SRP033266	bone	TPM_CLR	0.2631766671637281	0.5067321952751627	SRP033266_bone	14	0.832164316499012	5627730	6555408506375.939	5627730	6555408506375.939	0.832164316499012
SRP033267	stem_cell	TPM_CLR	0.15040145048481884	0.537301835740891	SRP033267_stem_cell	6	0.8320175262602336	89306829.5	69537558954450.664	89306829.5	69537558954450.664	0.8320175262602336
SRP033491	umbilical_cord	TPM_CLR	0.2241120223417982	0.5222971750963552	SRP033491_umbilical_cord	8	0.9669225386317815	5147519	6982450455727.071	5147519	6982450455727.071	0.9669225386317815
SRP033725	brain	TPM_CLR	0.1428490494285392	0.5338988805228837	SRP033725_brain	61	0.9436714493100345	11256146	611207724874560	11256146	611207724874560	0.9436714493100345
SRP034009	cervix	TPM_CLR	0.20364327330362236	0.5290589229371108	SRP034009_cervix	6	0.938420081966154	8417853	4159387560903.467	8417853	4159387560903.467	0.938420081966154
SRP034592	prostate	TPM_CLR	0.2167489202251803	0.5452461857953494	SRP034592_prostate	10	0.9418942539196131	13685198.5	68182117562375.43	13685198.5	68182117562375.43	0.9418942539196131
SRP034606	stem_cell	TPM_CLR	0.13222256456573384	0.5222244728092846	SRP034606_stem_cell	12	0.9771948763524068	14075705	17781016945379.54	14075705	17781016945379.54	0.9771948763524068
SRP034698	skin	TPM_CLR	0.24019430531182698	0.5701195553242542	SRP034698_skin	7	0.5279443664570624	9969803	3892739663837	9969803	3892739663837	0.5279443664570624
SRP034711	blood	TPM_CLR	0.22766889902955517	0.5513190723318075	SRP034711_blood	15	0.8877401050474737	36525704	8983424785503411	36525704	8983424785503411	0.8877401050474737
SRP034732	blood	TPM_CLR	0.5042723800508115	0.5977480384526643	SRP034732_blood	43	0.9588344420866222	6783735	10411692595630.78	6899794	8827003143067.469	0.9611744203911324
SRP035268	umbilical_cord	TPM_CLR	0.08381957059744712	0.519214343564272	SRP035268_umbilical_cord	10	0.8903186654767469	10029086.5	27431421010347.51	10029086.5	27431421010347.51	0.8903186654767469
SRP035312	blood	TPM_CLR	0.22851758010567969	0.5509708363238133	SRP035312_blood	15	0.8877666986467144	36533658	8976196882972780	36533658	8976196882972780	0.8877666986467144
SRP035387	liver	TPM_CLR	0.28340115040764763	0.563742144940079	SRP035387_liver	7	0.6363091022948317	29374287	6918186956436.238	29374287	6918186956436.238	0.6363091022948317
SRP035417	stem_cell	TPM_CLR	0.07080400570555061	0.5192870834011956	SRP035417_stem_cell	6	0.9387005968638655	12422856	577652397760.6666	12422856	577652397760.6666	0.9387005968638655
SRP035641	skin	TPM_CLR	0.12014119798924452	0.5216769613771248	SRP035641_skin	6	0.9162006206148873	2244073	1267920719986.3	2244073	1267920719986.3	0.9162006206148873
SRP035862	brain	TPM_CLR	0.17764602895560916	0.5228939209682721	SRP035862_brain	5	0.9063394674886787	4051595	3029918319025.7	4051595	3029918319025.7	0.9063394674886787
SRP035864	skin	TPM_CLR	0.12288739442102936	0.5269919133256735	SRP035864_skin	9	0.8702809511615685	8592392	9198923269929.527	8592392	9198923269929.527	0.8702809511615685
SRP035988	skin	TPM_CLR	0.2472666377313182	0.5337037039525967	SRP035988_skin	178	0.8778079936566794	33751099.5	58988355444886.4	33751099.5	58988355444886.4	0.8778079936566794
SRP036848	prostate	TPM_CLR	0.30367436527600156	0.5737791127708078	SRP036848_prostate	101	0.794937908118776	3295469	5870001902485.963	3295469	6037148905447.408	0.8035493961640454
SRP038863	bone	TPM_CLR	0.22676270317448116	0.53790319577638	SRP038863_bone	31	0.9325358274294839	18781676	30868350828806.83	18781676	30868350828806.83	0.9325358274294839
SRP039348	stem_cell	TPM_CLR	0.2101948760679136	0.5352869037142227	SRP039348_stem_cell	30	0.8576161095955682	32493374.5	274197722414034.1	32493374.5	274197722414034.1	0.8576161095955682
SRP039359	breast	TPM_CLR	0.21248898015383647	0.5481164490970514	SRP039359_breast	16	0.7040217351091869	6919283.5	12697728814234.863	6919283.5	12697728814234.863	0.7040217351091869
SRP039694	liver	TPM_CLR	0.3164815739042042	0.5719413591073135	SRP039694_liver	15	0.8026393001773738	31278197	4759368945782.571	31278197	4759368945782.571	0.8026393001773738
SRP040070	epithelium	TPM_CLR	0.16854979139473894	0.5223074874743361	SRP040070_epithelium	131	0.8889633553717141	9346721	42035154868952.45	9346721	42035154868952.45	0.8889633553717141
SRP040328	blood	TPM_CLR	0.20259412478734348	0.5278862339455372	SRP040328_blood	19	0.9684930175820327	15803223	4100102712034.8013	15803223	4100102712034.8013	0.9684930175820327
SRP040472	epithelium	TPM_CLR	0.29266702777935577	0.5570688225138838	SRP040472_epithelium	149	NA	4873072	86413655100599.78	10910451	68540019628779.2	0.9632245373135027
SRP040622	brain	TPM_CLR	0.3188284550135064	0.5724083510058335	SRP040622_brain	13	0.7738508090902539	10208439	71050613234876.6	10208439	71050613234876.6	0.7738508090902539
SRP041008	stem_cell	TPM_CLR	0.18146042665566886	0.5378314879967547	SRP041008_stem_cell	15	0.8721823647843858	20418882	3689276461414.495	20418882	3689276461414.495	0.8721823647843858
SRP041179	stem_cell	TPM_CLR	0.23289947858787657	0.5441439963856283	SRP041179_stem_cell	43	0.8091357920855867	30668747	1128709859943755	30668747	1128709859943755	0.8091357920855867
SRP041396	kidney	TPM_CLR	0.1931237871096368	0.548213494808806	SRP041396_kidney	18	0.9804639668540178	17828715	87741805688792.53	17828715	87741805688792.53	0.9804639668540178
SRP041494	stem_cell	TPM_CLR	-0.04172813217332436	0.5045066786115058	SRP041494_stem_cell	5	0.837412923318538	1347632	9355066355986.3	1347632	9355066355986.3	0.837412923318538
SRP041988	blood	TPM_CLR	0.2085844325659253	0.5356754006406845	SRP041988_blood	11	0.721420581403844	28728577	280416319897048.84	28728577	280416319897048.84	0.721420581403844
SRP041988	blood_vessel	TPM_CLR	0.19675164227373548	0.5341597513893248	SRP041988_blood_vessel	5	0.7308129058032724	24145644	19674964452982.8	24145644	19674964452982.8	0.7308129058032724
SRP042153	blood	TPM_CLR	0.3932561905008142	0.5616053609837763	SRP042153_blood	24	0.8194049131607193	29333594.5	112478789120435.53	29333594.5	112478789120435.53	0.8194049131607193
SRP042161	intestine	TPM_CLR	0.09032417471709192	0.5088086360774469	SRP042161_intestine	21	0.2678583659847188	418025.5	556173778879.111	1198625	11887542720477.148	0.6748355756047185
