project	tissue	method	recall	precision	dataset	positives	negatives	prior	log2_precision_over_prior
SRP012682	brain	TMM	50	0.011884991578263053	SRP012682_brain	4089	443669	0.009132165142778018	0.38011202689562906
SRP012682	breast	TMM	50	0.012440191387559809	SRP012682_breast	741	135945	0.005421184320266889	1.1983287164459786
SRP012682	cervix_uteri	TMM	50	0.017609126984126984	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	1.0159113478983217
SRP012682	colon	TMM	50	0.0010124531740407007	SRP012682_colon	59	59499	9.906309815641895e-4	0.031435538427960125
SRP012682	fallopian_tube	TMM	50	0.003532483489479343	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	1.578252306678221
SRP012682	heart	TMM	50	0.006458818958818959	SRP012682_heart	529	164120	0.0032128953106304926	1.007396409317148
SRP012682	kidney	TMM	50	0.004723665564478035	SRP012682_kidney	767	220365	0.0034685165421558164	0.44558806039786764
SRP012682	liver	TMM	50	0.010342130987292277	SRP012682_liver	1061	238312	0.00443241301232804	1.2223692592543527
SRP012682	lung	TMM	50	0.003529034327879371	SRP012682_lung	311	117840	0.0026322248647916648	0.4229907232852988
SRP012682	muscle	TMM	50	0.014754971590909091	SRP012682_muscle	1657	264040	0.006236427208436678	1.242409478829333
SRP012682	nerve	TMM	50	0.007462458329510353	SRP012682_nerve	2031	289701	0.006961869112747316	0.10017627956978838
SRP012682	ovary	TMM	50	0.005294630621651925	SRP012682_ovary	346	143912	0.0023984805002148927	1.1424093281401186
SRP012682	pancreas	TMM	50	0.0019989339019189766	SRP012682_pancreas	59	54795	0.0010755824552448317	0.894112640285761
SRP012682	prostate	TMM	50	0.0034782608695652175	SRP012682_prostate	140	84704	0.0016500872188958558	1.0758238556059552
SRP012682	skin	TMM	50	0.01008873222316762	SRP012682_skin	711	185757	0.0038129866786794516	1.4037514970675309
SRP012682	spleen	TMM	50	0.003208917412599223	SRP012682_spleen	121	50884	0.0023723164395647485	0.43579019813731884
SRP012682	testis	TMM	50	0.008642782426778243	SRP012682_testis	1347	247180	0.005419934252616416	0.6732204924604478
SRP012682	uterus	TMM	50	0.018557046979865773	SRP012682_uterus	1085	154897	0.006955930812529651	1.4156516617734263
SRP012682	adipose_tissue	TMM_CLR	50	0.0030168816997239874	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.9407664491573089
SRP012682	blood	TMM_CLR	50	0.01967555645839984	SRP012682_blood	5692	414703	0.013539647236527551	0.5392142869280485
SRP012682	bone_marrow	TMM_CLR	50	0.0010755705200149646	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.0860234692267035
SRP012682	brain	TMM_CLR	50	0.012027949971492	SRP012682_brain	4089	443669	0.009132165142778018	0.3973619182694024
SRP012682	breast	TMM_CLR	50	0.010670908039329092	SRP012682_breast	741	135945	0.005421184320266889	0.9770029828038833
SRP012682	cervix_uteri	TMM_CLR	50	0.016074957651044608	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.8844028989436927
SRP012682	colon	TMM_CLR	50	9.742473938882213e-4	SRP012682_colon	59	59499	9.906309815641895e-4	-0.024059574163743682
SRP012682	fallopian_tube	TMM_CLR	50	0.006700167504187605	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	2.5017666525316997
SRP012682	heart	TMM_CLR	50	0.007871413549646988	SRP012682_heart	529	164120	0.0032128953106304926	1.2927487657685803
SRP012682	kidney	TMM_CLR	50	0.004923334773670634	SRP012682_kidney	767	220365	0.0034685165421558164	0.5053170771900163
SRP012682	liver	TMM_CLR	50	0.010406904092471103	SRP012682_liver	1061	238312	0.00443241301232804	1.2313767278739753
SRP012682	lung	TMM_CLR	50	0.0035518547267894525	SRP012682_lung	311	117840	0.0026322248647916648	0.4322898353233853
SRP012682	muscle	TMM_CLR	50	0.01595703125	SRP012682_muscle	1657	264040	0.006236427208436678	1.355400603954607
SRP012682	nerve	TMM_CLR	50	0.008350945042909825	SRP012682_nerve	2031	289701	0.006961869112747316	0.2624647800313114
SRP012682	ovary	TMM_CLR	50	0.004563302557571898	SRP012682_ovary	346	143912	0.0023984805002148927	0.927957600598059
SRP012682	pancreas	TMM_CLR	50	0.0016907649253731342	SRP012682_pancreas	59	54795	0.0010755824552448317	0.6525579618624185
SRP012682	prostate	TMM_CLR	50	0.0036231884057971015	SRP012682_prostate	140	84704	0.0016500872188958558	1.1347175446595237
SRP012682	skin	TMM_CLR	50	0.011275641896481456	SRP012682_skin	711	185757	0.0038129866786794516	1.5642161692607768
SRP012682	spleen	TMM_CLR	50	0.004892037786774629	SRP012682_spleen	121	50884	0.0023723164395647485	1.044139085938096
SRP012682	testis	TMM_CLR	50	0.00813438346049717	SRP012682_testis	1347	247180	0.005419934252616416	0.5857576512101084
SRP012682	uterus	TMM_CLR	50	0.01590312226437117	SRP012682_uterus	1085	154897	0.006955930812529651	1.1929945500333574
SRP012682	adipose_tissue	UQ_wTO	50	0.002044171888192685	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.3792248368379045
SRP012682	blood	UQ_wTO	50	0.01915481832543444	SRP012682_blood	5692	414703	0.013539647236527551	0.5005171912677293
SRP012682	bone_marrow	UQ_wTO	50	0.001150803164708703	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.18356244435733707
SRP012682	brain	UQ_wTO	50	0.009646780885064536	SRP012682_brain	4089	443669	0.009132165142778018	0.07909064874798803
SRP012682	breast	UQ_wTO	50	0.011735861392611964	SRP012682_breast	741	135945	0.005421184320266889	1.1142437726506178
SRP012682	cervix_uteri	UQ_wTO	50	0.016156462585034014	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.8916993205007773
SRP012682	colon	UQ_wTO	50	9.92982920693764e-4	SRP012682_colon	59	59499	9.906309815641895e-4	0.0034211622583633656
SRP012682	fallopian_tube	UQ_wTO	50	0.0028596294914832775	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	1.2733977251497999
SRP012682	heart	UQ_wTO	50	0.004305879305879306	SRP012682_heart	529	164120	0.0032128953106304926	0.42243390859599156
SRP012682	kidney	UQ_wTO	50	0.004517762193718736	SRP012682_kidney	767	220365	0.0034685165421558164	0.38128956690349497
SRP012682	liver	UQ_wTO	50	0.007641577060931899	SRP012682_liver	1061	238312	0.00443241301232804	0.7857780929282815
SRP012682	lung	UQ_wTO	50	0.0028344356138498305	SRP012682_lung	311	117840	0.0026322248647916648	0.10677875733289459
SRP012682	muscle	UQ_wTO	50	0.010344349666738065	SRP012682_muscle	1657	264040	0.006236427208436678	0.7300512838522867
SRP012682	nerve	UQ_wTO	50	0.007036230477874325	SRP012682_nerve	2031	289701	0.006961869112747316	0.015328049522498558
SRP012682	ovary	UQ_wTO	50	0.0051337153772683854	SRP012682_ovary	346	143912	0.0023984805002148927	1.0978826020403714
SRP012682	pancreas	UQ_wTO	50	0.0012296472184531886	SRP012682_pancreas	59	54795	0.0010755824552448317	0.19312634322512137
SRP012682	prostate	UQ_wTO	50	0.002915209062135599	SRP012682_prostate	140	84704	0.0016500872188958558	0.8210570657557619
SRP012682	skin	UQ_wTO	50	0.007986913010007698	SRP012682_skin	711	185757	0.0038129866786794516	1.06671650978996
SRP012682	spleen	UQ_wTO	50	0.0018386362928106204	SRP012682_spleen	121	50884	0.0023723164395647485	-0.3676603382141797
SRP012682	testis	UQ_wTO	50	0.006914225941422594	SRP012682_testis	1347	247180	0.005419934252616416	0.3512923975730852
SRP012682	uterus	UQ_wTO	50	0.017417705337168424	SRP012682_uterus	1085	154897	0.006955930812529651	1.3242390833116098
SRP012682	adipose_tissue	UQ	50	0.002657423454650491	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.7577364600916343
SRP012682	blood	UQ	50	0.02214231642694928	SRP012682_blood	5692	414703	0.013539647236527551	0.7096160068455197
SRP012682	bone_marrow	UQ	50	0.001099656357388316	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.11797410272976001
SRP012682	brain	UQ	50	0.011719511834756656	SRP012682_brain	4089	443669	0.009132165142778018	0.3598836228191253
SRP012682	breast	UQ	50	0.012062765609676365	SRP012682_breast	741	135945	0.005421184320266889	1.1538807448879624
SRP012682	cervix_uteri	UQ	50	0.017551892551892552	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	1.0112145611969228
SRP012682	colon	UQ	50	9.92982920693764e-4	SRP012682_colon	59	59499	9.906309815641895e-4	0.0034211622583633656
SRP012682	fallopian_tube	UQ	50	0.004003481288076588	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	1.7588245523200419
SRP012682	heart	UQ	50	0.006590909090909091	SRP012682_heart	529	164120	0.0032128953106304926	1.0366034987522101
SRP012682	kidney	UQ	50	0.004787498882916927	SRP012682_kidney	767	220365	0.0034685165421558164	0.4649533852647989
SRP012682	liver	UQ	50	0.01040078201368524	SRP012682_liver	1061	238312	0.00443241301232804	1.2305277826415164
SRP012682	lung	UQ	50	0.003577396502624209	SRP012682_lung	311	117840	0.0026322248647916648	0.4426272886706495
SRP012682	muscle	UQ	50	0.014790482954545454	SRP012682_muscle	1657	264040	0.006236427208436678	1.2458774974245361
SRP012682	nerve	UQ	50	0.007454812368107166	SRP012682_nerve	2031	289701	0.006961869112747316	0.09869735064387501
SRP012682	ovary	UQ	50	0.0052531041069723014	SRP012682_ovary	346	143912	0.0023984805002148927	1.1310494659755708
SRP012682	pancreas	UQ	50	0.0019323027718550106	SRP012682_pancreas	59	54795	0.0010755824552448317	0.8452030398048145
SRP012682	prostate	UQ	50	0.0035225442834138487	SRP012682_prostate	140	84704	0.0016500872188958558	1.0940755601621777
SRP012682	skin	UQ	50	0.010058344475507476	SRP012682_skin	711	185757	0.0038129866786794516	1.3993994725278236
SRP012682	spleen	UQ	50	0.003208917412599223	SRP012682_spleen	121	50884	0.0023723164395647485	0.43579019813731884
SRP012682	testis	UQ	50	0.008695083682008367	SRP012682_testis	1347	247180	0.005419934252616416	0.6819245613413079
SRP012682	uterus	UQ	50	0.018862592723419287	SRP012682_uterus	1085	154897	0.006955930812529651	1.4392125046700501
SRP012682	adipose_tissue	UQ_CLR	50	0.0030168816997239874	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.9407664491573089
SRP012682	blood	UQ_CLR	50	0.020666317217562902	SRP012682_blood	5692	414703	0.013539647236527551	0.6100911690246053
SRP012682	bone_marrow	UQ_CLR	50	0.0010755705200149646	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.0860234692267035
SRP012682	brain	UQ_CLR	50	0.011873171596584025	SRP012682_brain	4089	443669	0.009132165142778018	0.3786765093235693
SRP012682	breast	UQ_CLR	50	0.010699826489300174	SRP012682_breast	741	135945	0.005421184320266889	0.9809074372597996
SRP012682	cervix_uteri	UQ_CLR	50	0.016092603049124788	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.8859856693063836
SRP012682	colon	UQ_CLR	50	0.0010124531740407007	SRP012682_colon	59	59499	9.906309815641895e-4	0.031435538427960125
SRP012682	fallopian_tube	UQ_CLR	50	0.006700167504187605	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	2.5017666525316997
SRP012682	heart	UQ_CLR	50	0.007841369986480396	SRP012682_heart	529	164120	0.0032128953106304926	1.2872317608010144
SRP012682	kidney	UQ_CLR	50	0.005064041266549044	SRP012682_kidney	767	220365	0.0034685165421558164	0.5459703960999646
SRP012682	liver	UQ_CLR	50	0.01034832864729772	SRP012682_liver	1061	238312	0.00443241301232804	1.2232335545653608
SRP012682	lung	UQ_CLR	50	0.0034366561781705384	SRP012682_lung	311	117840	0.0026322248647916648	0.38472278345990923
SRP012682	muscle	UQ_CLR	50	0.015476190476190477	SRP012682_muscle	1657	264040	0.006236427208436678	1.3112587260586177
SRP012682	nerve	UQ_CLR	50	0.008359501339060348	SRP012682_nerve	2031	289701	0.006961869112747316	0.2639421944368103
SRP012682	ovary	UQ_CLR	50	0.004536771728748806	SRP012682_ovary	346	143912	0.0023984805002148927	0.919545360781859
SRP012682	pancreas	UQ_CLR	50	0.0016907649253731342	SRP012682_pancreas	59	54795	0.0010755824552448317	0.6525579618624185
SRP012682	prostate	UQ_CLR	50	0.0036756983826927115	SRP012682_prostate	140	84704	0.0016500872188958558	1.155476104826321
SRP012682	skin	UQ_CLR	50	0.01077752117013087	SRP012682_skin	711	185757	0.0038129866786794516	1.4990320005006392
SRP012682	spleen	UQ_CLR	50	0.004807692307692308	SRP012682_spleen	121	50884	0.0023723164395647485	1.0190481049752653
SRP012682	testis	UQ_CLR	50	0.008122077282795964	SRP012682_testis	1347	247180	0.005419934252616416	0.5835734039482324
SRP012682	uterus	UQ_CLR	50	0.015844762182667057	SRP012682_uterus	1085	154897	0.006955930812529651	1.1876905181734303
SRP012682	adipose_tissue	CPM_wTO	50	0.0016269939518268313	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.04991721158494466
SRP012682	blood	CPM_wTO	50	0.014562898413856754	SRP012682_blood	5692	414703	0.013539647236527551	0.10510736849823124
SRP012682	bone_marrow	CPM_wTO	50	0.0012371134020618556	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.2878991041720723
SRP012682	brain	CPM_wTO	50	0.012173522739679497	SRP012682_brain	4089	443669	0.009132165142778018	0.41471785740317185
SRP012682	breast	CPM_wTO	50	0.007518796992481203	SRP012682_breast	741	135945	0.005421184320266889	0.4718937897719417
SRP012682	cervix_uteri	CPM_wTO	50	0.01090088813303099	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.3240336432606537
SRP012682	colon	CPM_wTO	50	0.0010327022375215145	SRP012682_colon	59	59499	9.906309815641895e-4	0.06000469062473083
SRP012682	fallopian_tube	CPM_wTO	50	0.019147084421235857	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	4.016622309787689
SRP012682	heart	CPM_wTO	50	0.003983285233285234	SRP012682_heart	529	164120	0.0032128953106304926	0.31008481862885173
SRP012682	kidney	CPM_wTO	50	0.003840545480684315	SRP012682_kidney	767	220365	0.0034685165421558164	0.14699246934112914
SRP012682	liver	CPM_wTO	50	0.006513056835637481	SRP012682_liver	1061	238312	0.00443241301232804	0.5552424982832194
SRP012682	lung	CPM_wTO	50	0.0031098395322801346	SRP012682_lung	311	117840	0.0026322248647916648	0.2405573988236156
SRP012682	muscle	CPM_wTO	50	0.00746600786564819	SRP012682_muscle	1657	264040	0.006236427208436678	0.2596172694829374
SRP012682	nerve	CPM_wTO	50	0.007523626020735847	SRP012682_nerve	2031	289701	0.006961869112747316	0.11195344734614182
SRP012682	ovary	CPM_wTO	50	0.0036237990898365076	SRP012682_ovary	346	143912	0.0023984805002148927	0.5953822615111882
SRP012682	pancreas	CPM_wTO	50	9.175434303890384e-4	SRP012682_pancreas	59	54795	0.0010755824552448317	-0.22926977521952127
SRP012682	prostate	CPM_wTO	50	0.0016576678980771053	SRP012682_prostate	140	84704	0.0016500872188958558	0.006612718911838577
SRP012682	skin	CPM_wTO	50	0.005687992393371366	SRP012682_skin	711	185757	0.0038129866786794516	0.5769980448519899
SRP012682	spleen	CPM_wTO	50	0.0033586194915744974	SRP012682_spleen	121	50884	0.0023723164395647485	0.5015718958862021
SRP012682	testis	CPM_wTO	50	0.00748614723510121	SRP012682_testis	1347	247180	0.005419934252616416	0.4659480721310239
SRP012682	uterus	CPM_wTO	50	0.008692873122403324	SRP012682_uterus	1085	154897	0.006955930812529651	0.3215895048976606
SRP012682	adipose_tissue	CPM	50	0.0018943210672685503	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.2693891966186794
SRP012682	blood	CPM	50	0.016544072273097524	SRP012682_blood	5692	414703	0.013539647236527551	0.28912424195446884
SRP012682	bone_marrow	CPM	50	0.0013745704467353953	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.4399021976171228
SRP012682	brain	CPM	50	0.013006341826419666	SRP012682_brain	4089	443669	0.009132165142778018	0.5101863915186735
SRP012682	breast	CPM	50	0.008901285471743875	SRP012682_breast	741	135945	0.005421184320266889	0.7154056373409169
SRP012682	cervix_uteri	CPM	50	0.011408730158730158	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.3897261844506524
SRP012682	colon	CPM	50	0.0011091986995601453	SRP012682_colon	59	59499	9.906309815641895e-4	0.16309818358883432
SRP012682	fallopian_tube	CPM	50	0.019147084421235857	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	4.016622309787689
SRP012682	heart	CPM	50	0.0060793116348671905	SRP012682_heart	529	164120	0.0032128953106304926	0.9200340028220363
SRP012682	kidney	CPM	50	0.005410744192038477	SRP012682_kidney	767	220365	0.0034685165421558164	0.6415082703731246
SRP012682	liver	CPM	50	0.00870140612076096	SRP012682_liver	1061	238312	0.00443241301232804	0.9731562369288346
SRP012682	lung	CPM	50	0.003529034327879371	SRP012682_lung	311	117840	0.0026322248647916648	0.4229907232852988
SRP012682	muscle	CPM	50	0.010702288883680963	SRP012682_muscle	1657	264040	0.006236427208436678	0.7791277126219073
SRP012682	nerve	CPM	50	0.0077302710386353835	SRP012682_nerve	2031	289701	0.006961869112747316	0.15104430798921623
SRP012682	ovary	CPM	50	0.003974489324336815	SRP012682_ovary	346	143912	0.0023984805002148927	0.7286487923746523
SRP012682	pancreas	CPM	50	0.0014728986645718774	SRP012682_pancreas	59	54795	0.0010755824552448317	0.4535400488997795
SRP012682	prostate	CPM	50	0.0019213877909530083	SRP012682_prostate	140	84704	0.0016500872188958558	0.21960644224603662
SRP012682	skin	CPM	50	0.006804404305332179	SRP012682_skin	711	185757	0.0038129866786794516	0.8355473750932081
SRP012682	spleen	CPM	50	0.005114187461423155	SRP012682_spleen	121	50884	0.0023723164395647485	1.1082085822385237
SRP012682	testis	CPM	50	0.007973699940227136	SRP012682_testis	1347	247180	0.005419934252616416	0.5569739651923745
SRP012682	uterus	CPM	50	0.01061981839715752	SRP012682_uterus	1085	154897	0.006955930812529651	0.6104436077323662
SRP012682	adipose_tissue	CPM_CLR	50	0.0020363951473136915	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.3737258564334151
SRP012682	blood	CPM_CLR	50	0.0175719886791473	SRP012682_blood	5692	414703	0.013539647236527551	0.37608732381342214
SRP012682	bone_marrow	CPM_CLR	50	0.0012345679012345679	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.28492753764078155
SRP012682	brain	CPM_CLR	50	0.012490110697888829	SRP012682_brain	4089	443669	0.009132165142778018	0.4517574092945215
SRP012682	breast	CPM_CLR	50	0.0078625134264232	SRP012682_breast	741	135945	0.005421184320266889	0.5363825162236553
SRP012682	cervix_uteri	CPM_CLR	50	0.011314229249011858	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.3777262704088277
SRP012682	colon	CPM_CLR	50	0.0010398737808376363	SRP012682_colon	59	59499	9.906309815641895e-4	0.06998877919735297
SRP012682	fallopian_tube	CPM_CLR	50	0.005710370031978072	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	2.2711537243902833
SRP012682	heart	CPM_CLR	50	0.007484944078004015	SRP012682_heart	529	164120	0.0032128953106304926	1.2201175649424776
SRP012682	kidney	CPM_CLR	50	0.00541389900721377	SRP012682_kidney	767	220365	0.0034685165421558164	0.6423492101165242
SRP012682	liver	CPM_CLR	50	0.009485967926689575	SRP012682_liver	1061	238312	0.00443241301232804	1.0977026724815018
SRP012682	lung	CPM_CLR	50	0.0034366561781705384	SRP012682_lung	311	117840	0.0026322248647916648	0.38472278345990923
SRP012682	muscle	CPM_CLR	50	0.013460286458333333	SRP012682_muscle	1657	264040	0.006236427208436678	1.1099174491464041
SRP012682	nerve	CPM_CLR	50	0.00780214339333344	SRP012682_nerve	2031	289701	0.006961869112747316	0.16439582268300718
SRP012682	ovary	CPM_CLR	50	0.0037553182252322652	SRP012682_ovary	346	143912	0.0023984805002148927	0.6468144563377008
SRP012682	pancreas	CPM_CLR	50	0.0018054886856042369	SRP012682_pancreas	59	54795	0.0010755824552448317	0.7472712519564898
SRP012682	prostate	CPM_CLR	50	0.0019488361879666227	SRP012682_prostate	140	84704	0.0016500872188958558	0.24007054480575227
SRP012682	skin	CPM_CLR	50	0.007120709932641933	SRP012682_skin	711	185757	0.0038129866786794516	0.9010995938535299
SRP012682	spleen	CPM_CLR	50	0.0065227170490328385	SRP012682_spleen	121	50884	0.0023723164395647485	1.4591765852169396
SRP012682	testis	CPM_CLR	50	0.007763830776383078	SRP012682_testis	1347	247180	0.005419934252616416	0.5184933219844959
SRP012682	uterus	CPM_CLR	50	0.009758752040631235	SRP012682_uterus	1085	154897	0.006955930812529651	0.4884530833537559
SRP012682	adipose_tissue	CPM_quantile_wTO	50	0.002491334488734835	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.6646270557001527
SRP012682	blood	CPM_quantile_wTO	50	0.016773556980759743	SRP012682_blood	5692	414703	0.013539647236527551	0.30899850629238346
SRP012682	bone_marrow	CPM_quantile_wTO	50	0.0010757507844016136	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.08626524300242192
SRP012682	brain	CPM_quantile_wTO	50	0.00986675951490067	SRP012682_brain	4089	443669	0.009132165142778018	0.11161939716615883
SRP012682	breast	CPM_quantile_wTO	50	0.0058226957161595806	SRP012682_breast	741	135945	0.005421184320266889	0.10307916864742354
SRP012682	cervix_uteri	CPM_quantile_wTO	50	0.010093167701863354	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.21296699192003127
SRP012682	colon	CPM_quantile_wTO	50	0.0010124531740407007	SRP012682_colon	59	59499	9.906309815641895e-4	0.031435538427960125
SRP012682	fallopian_tube	CPM_quantile_wTO	50	0.031331592689295036	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	4.727115692592704
SRP012682	heart	CPM_quantile_wTO	50	0.005881027489860298	SRP012682_heart	529	164120	0.0032128953106304926	0.8721942615221707
SRP012682	kidney	CPM_quantile_wTO	50	0.004165524801315429	SRP012682_kidney	767	220365	0.0034685165421558164	0.26417950248983646
SRP012682	liver	CPM_quantile_wTO	50	0.008172043010752689	SRP012682_liver	1061	238312	0.00443241301232804	0.88260447922121
SRP012682	lung	CPM_quantile_wTO	50	0.003269014413381732	SRP012682_lung	311	117840	0.0026322248647916648	0.3125729977040741
SRP012682	muscle	CPM_quantile_wTO	50	0.01065020961904018	SRP012682_muscle	1657	264040	0.006236427208436678	0.7720901618819733
SRP012682	nerve	CPM_quantile_wTO	50	0.007485396213719913	SRP012682_nerve	2031	289701	0.006961869112747316	0.1046039916105969
SRP012682	ovary	CPM_quantile_wTO	50	0.0029335516441533634	SRP012682_ovary	346	143912	0.0023984805002148927	0.2905276799827673
SRP012682	pancreas	CPM_quantile_wTO	50	0.002152698048220436	SRP012682_pancreas	59	54795	0.0010755824552448317	1.0010278442022729
SRP012682	prostate	CPM_quantile_wTO	50	0.001725327812284334	SRP012682_prostate	140	84704	0.0016500872188958558	0.06432821676812579
SRP012682	skin	CPM_quantile_wTO	50	0.006220086783246736	SRP012682_skin	711	185757	0.0038129866786794516	0.7060132183445594
SRP012682	spleen	CPM_quantile_wTO	50	0.004367152772362162	SRP012682_spleen	121	50884	0.0023723164395647485	0.880396539019228
SRP012682	testis	CPM_quantile_wTO	50	0.006827227268088581	SRP012682_testis	1347	247180	0.005419934252616416	0.3330244269761334
SRP012682	uterus	CPM_quantile_wTO	50	0.007936971111759556	SRP012682_uterus	1085	154897	0.006955930812529651	0.19034497161940783
SRP012682	adipose_tissue	CPM_quantile	50	0.0020979658852503876	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.4166995422565672
SRP012682	blood	CPM_quantile	50	0.01755251473528419	SRP012682_blood	5692	414703	0.013539647236527551	0.37448758788064285
SRP012682	bone_marrow	CPM_quantile	50	0.0011246485473289597	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.15039558042213758
SRP012682	brain	CPM_quantile	50	0.010714994023402534	SRP012682_brain	4089	443669	0.009132165142778018	0.23060219122234674
SRP012682	breast	CPM_quantile	50	0.006399720230809582	SRP012682_breast	741	135945	0.005421184320266889	0.23940077846652383
SRP012682	cervix_uteri	CPM_quantile	50	0.010877267573696146	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.320904151706215
SRP012682	colon	CPM_quantile	50	0.0010986194016186326	SRP012682_colon	59	59499	9.906309815641895e-4	0.14927202872181825
SRP012682	fallopian_tube	CPM_quantile	50	0.02175805047867711	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	4.201046880925116
SRP012682	heart	CPM_quantile	50	0.006887486855941115	SRP012682_heart	529	164120	0.0032128953106304926	1.1001036878261847
SRP012682	kidney	CPM_quantile	50	0.004568693571195475	SRP012682_kidney	767	220365	0.0034685165421558164	0.39746291702987574
SRP012682	liver	CPM_quantile	50	0.00870140612076096	SRP012682_liver	1061	238312	0.00443241301232804	0.9731562369288346
SRP012682	lung	CPM_quantile	50	0.0034812880765883376	SRP012682_lung	311	117840	0.0026322248647916648	0.40333846162725634
SRP012682	muscle	CPM_quantile	50	0.013313802083333333	SRP012682_muscle	1657	264040	0.006236427208436678	1.0941309629168783
SRP012682	nerve	CPM_quantile	50	0.007842072479276804	SRP012682_nerve	2031	289701	0.006961869112747316	0.17176028502931492
SRP012682	ovary	CPM_quantile	50	0.0031775769598119167	SRP012682_ovary	346	143912	0.0023984805002148927	0.40580635683390587
SRP012682	pancreas	CPM_quantile	50	0.0018656716417910447	SRP012682_pancreas	59	54795	0.0010755824552448317	0.7945769667348465
SRP012682	prostate	CPM_quantile	50	0.002091433957817839	SRP012682_prostate	140	84704	0.0016500872188958558	0.34195015882496593
SRP012682	skin	CPM_quantile	50	0.007163476959264407	SRP012682_skin	711	185757	0.0038129866786794516	0.9097385121274025
SRP012682	spleen	CPM_quantile	50	0.0056022408963585435	SRP012682_spleen	121	50884	0.0023723164395647485	1.2397075590872575
SRP012682	testis	CPM_quantile	50	0.007474838855591994	SRP012682_testis	1347	247180	0.005419934252616416	0.46376712683149796
SRP012682	uterus	CPM_quantile	50	0.009292720702116675	SRP012682_uterus	1085	154897	0.006955930812529651	0.41785746461466405
SRP012682	adipose_tissue	CPM_quantile_CLR	50	0.002044171888192685	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.3792248368379045
SRP012682	blood	CPM_quantile_CLR	50	0.017390231869758264	SRP012682_blood	5692	414703	0.013539647236527551	0.36108701744083754
SRP012682	bone_marrow	CPM_quantile_CLR	50	0.0011484352569623888	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.1805908778260462
SRP012682	brain	CPM_quantile_CLR	50	0.01066139225240002	SRP012682_brain	4089	443669	0.009132165142778018	0.223366995311463
SRP012682	breast	CPM_quantile_CLR	50	0.006237077288494729	SRP012682_breast	741	135945	0.005421184320266889	0.20226207719999145
SRP012682	cervix_uteri	CPM_quantile_CLR	50	0.010869565217391304	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.3198821958365432
SRP012682	colon	CPM_quantile_CLR	50	0.0010757314974182443	SRP012682_colon	59	59499	9.906309815641895e-4	0.11889837967829922
SRP012682	fallopian_tube	CPM_quantile_CLR	50	0.010050251256281407	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	3.086729153252856
SRP012682	heart	CPM_quantile_CLR	50	0.007159511726786449	SRP012682_heart	529	164120	0.0032128953106304926	1.155987227522762
SRP012682	kidney	CPM_quantile_CLR	50	0.0045445205893372975	SRP012682_kidney	767	220365	0.0034685165421558164	0.38980934448644033
SRP012682	liver	CPM_quantile_CLR	50	0.008690192968543484	SRP012682_liver	1061	238312	0.00443241301232804	0.9712958949033067
SRP012682	lung	CPM_quantile_CLR	50	0.003392024279752739	SRP012682_lung	311	117840	0.0026322248647916648	0.36586375620859346
SRP012682	muscle	CPM_quantile_CLR	50	0.01298417212231059	SRP012682_muscle	1657	264040	0.006236427208436678	1.057962365758
