project	tissue	method	log2_auprc_over_prior	log2_p20r	auROC	data_transformation	sample_num	counts_sample_sums_variance	median_spearman
SRP032775	blood	CLR	0.4879962606857491	0.7889221562077801	0.5984062825881615	asinh	228	9507516424722.559	0.9415205274543835
SRP032789	breast	CLR	0.5780107258936387	0.9842777841185191	0.6029821767664494	asinh	20	13991254934285.104	0.7551032639971876
SRP032798	brain	CLR	0.3789302064454992	0.6806854550458334	0.5664960217091064	asinh	16	4140654088200.3833	0.9030621396281984
SRP032928	stem_cell	CLR	0.48137651705020484	0.5566243597446962	0.6402383208543512	asinh	7	128377678981904.14	0.9502934946303759
SRP033078	breast	CLR	0.46822569058637464	0.5957820722921673	0.6311003989048842	asinh	8	44553978470698.79	0.9161015922400557
SRP033095	lung	CLR	0.7794032675481958	1.4008101427701678	0.6481316614769064	asinh	15	2718246969219.781	0.8582866534354783
SRP033135	muscle	CLR	0.7794273407920757	1.1523931021413738	0.647063420813943	asinh	13	6664901268816.91	0.9546711744665038
SRP033266	blood	CLR	0.48754659866297023	0.8627651189709222	0.5876101231591981	asinh	130	9260764223673.744	0.8014985543932507
SRP033266	bone	CLR	0.42301031459292493	0.5097030155221309	0.6270288620083448	asinh	14	6555408506375.939	0.832164316499012
SRP033267	stem_cell	CLR	0.43224936339280395	0.7453336548248555	0.5807221252434012	asinh	6	69537558954450.664	0.8320175262602336
SRP033725	brain	CLR	0.6294872497570988	1.1677683837442798	0.5945662554605988	asinh	61	611207724874560	0.9436714493100345
SRP034009	cervix	CLR	0.6988807330329451	0.8010542133901177	0.6829413257116634	asinh	6	4159387560903.467	0.938420081966154
SRP034592	prostate	CLR	0.7632687056359694	0.8037334954042854	0.6797303846692664	asinh	10	68182117562375.43	0.9418942539196131
SRP034606	stem_cell	CLR	0.556405487170888	0.7900719695901399	0.6410478332037464	asinh	12	17781016945379.54	0.9771948763524068
SRP034698	skin	CLR	0.9085490528660431	1.7156815692162715	0.6264841819195048	asinh	7	3892739663837	0.5279443664570624
SRP034711	blood	CLR	0.28084723524359606	0.4863240039008469	0.5689659445410129	asinh	15	8983424785503411	0.8877401050474737
SRP034732	blood	CLR	0.7122574245346205	1.1509876283455822	0.6244372774128308	asinh	43	8827003143067.469	0.9611744203911324
SRP035312	blood	CLR	0.27542039898433707	0.475812518122246	0.5679911610452955	asinh	15	8976196882972780	0.8877666986467144
SRP035387	liver	CLR	0.9490166346850605	1.7511965548734736	0.6562935166472812	asinh	7	6918186956436.238	0.6363091022948317
SRP035417	stem_cell	CLR	0.35272690808144985	0.7339288915526061	0.5567304971766731	asinh	6	577652397760.6666	0.9387005968638655
SRP035641	skin	CLR	0.4047199348991298	0.6412155310339358	0.5721616183859126	asinh	6	1267920719986.3	0.9162006206148873
SRP035862	brain	CLR	0.2832067513626289	0.48919248035895696	0.5653590417671559	asinh	5	3029918319025.7	0.9063394674886787
SRP035864	skin	CLR	0.6107713934371227	1.130588146489409	0.5772434239708062	asinh	9	9198923269929.527	0.8702809511615685
SRP035988	skin	CLR	0.8115268951407756	1.7260981851616102	0.5799747447459538	asinh	178	58988355444886.4	0.8778079936566794
SRP036848	prostate	CLR	1.0113692347590408	1.478247581103734	0.6770960834160178	asinh	101	6037148905447.408	0.8035493961640454
SRP038863	bone	CLR	0.8492598865573139	1.625180232942067	0.6425931961283666	asinh	31	30868350828806.83	0.9325358274294839
SRP039348	stem_cell	CLR	0.6033668645395647	0.8934071055598026	0.6424128225603383	asinh	30	274197722414034.1	0.8576161095955682
SRP039359	breast	CLR	0.658211988314953	1.116243124327024	0.6195659317011781	asinh	16	12697728814234.863	0.7040217351091869
SRP039694	liver	CLR	0.8790951996940451	1.4943706364731517	0.6431790475900847	asinh	15	4759368945782.571	0.8026393001773738
SRP040328	blood	CLR	0.3802948038405278	0.6421488082983052	0.5706509672001268	asinh	19	4100102712034.8013	0.9684930175820327
SRP040622	brain	CLR	0.5884474952590806	1.0419809427230289	0.598226999383531	asinh	13	71050613234876.6	0.7738508090902539
SRP041008	stem_cell	CLR	0.40694398657337555	0.915602851673999	0.5686522474971696	asinh	15	3689276461414.495	0.8721823647843858
SRP041179	stem_cell	CLR	0.7537054324867756	1.1716864673315335	0.6560562838774935	asinh	43	1128709859943755	0.8091357920855867
SRP041396	kidney	CLR	0.39449381106361436	0.572494322845037	0.5976436645640426	asinh	18	87741805688792.53	0.9804639668540178
SRP041494	stem_cell	CLR	0.2330180423496839	0.31889139227376234	0.5703007632663528	asinh	5	9355066355986.3	0.837412923318538
SRP041988	blood	CLR	0.5682838860226459	0.9925467953431212	0.5711851021644208	asinh	11	280416319897048.84	0.721420581403844
SRP042153	blood	CLR	0.8998967077991176	1.933276683256453	0.5931843769251977	asinh	24	112478789120435.53	0.8194049131607193
SRP042161	intestine	CLR	0.20081527600854868	0.16684909706339432	0.5338631323305592	asinh	21	11887542720477.148	0.6748355756047185
SRP042620	breast	CLR	1.0696876726306	1.5857284076282443	0.6892641913005697	asinh	167	55196597263758.18	0.6714053263873965
SRP042623	blood	CLR	0.423036463849068	0.7165500827153256	0.5765304343163358	asinh	16	3250166072248.5625	0.957969592875836
SRP043108	muscle	CLR	1.1830647398836511	1.8310147100767749	0.7110985373112833	asinh	74	1244372262504.5154	0.9509354961201049
SRP043144	blood	CLR	0.280904769319728	0.547833641161427	0.5516656309458341	asinh	12	10081699585409.06	0.9170923932632701
SRP043221	muscle	CLR	0.9857838260430085	1.767820883589581	0.6364474140999192	asinh	38	958870666403399	0.7179115773334743
SRP043368	muscle	CLR	0.9742491416864536	1.4241977176028995	0.6906989121322304	asinh	26	8099434538377.864	0.9588315303382922
SRP044668	brain	CLR	0.8222688077958524	1.4782629202006978	0.6195031274521732	asinh	70	37148100926271.24	0.7212375404821718
SRP044668	skin	CLR	0.47433989815797417	0.8617924844046803	0.592113575222232	asinh	23	18742361245796.406	0.791214767366163
