project	tissue	method	log2_auprc_over_prior	dataset	auROC	sample_num	unfiltered_median_spearman	unfiltered_counts_sample_sums_median	unfiltered_counts_sample_sums_variance	counts_sample_sums_median	counts_sample_sums_variance	median_spearman
SRP033135	muscle	RPKM	0.6197196852758095	SRP033135_muscle	0.5653363136388556	13	0.46039028698166745	857340	1470729804634.05	5596544	6664901268816.91	0.9546711744665038
SRP033266	blood	RPKM	0.42471697185809637	SRP033266_blood	0.5843740205403982	130	0.8014985543932507	6256109.5	9260764223673.744	6256109.5	9260764223673.744	0.8014985543932507
SRP033266	bone	RPKM	0.5770541776187595	SRP033266_bone	0.6108764316931286	14	0.832164316499012	5627730	6555408506375.939	5627730	6555408506375.939	0.832164316499012
SRP033267	stem_cell	RPKM	0.4550523335006302	SRP033267_stem_cell	0.5659768687087805	6	0.8320175262602336	89306829.5	69537558954450.664	89306829.5	69537558954450.664	0.8320175262602336
SRP033725	brain	RPKM	0.5722133689483003	SRP033725_brain	0.5889374743913649	61	0.9436714493100345	11256146	611207724874560	11256146	611207724874560	0.9436714493100345
SRP034009	cervix	RPKM	0.5621888467586064	SRP034009_cervix	0.5623814000951128	6	0.938420081966154	8417853	4159387560903.467	8417853	4159387560903.467	0.938420081966154
SRP034592	prostate	RPKM	0.38980229486968593	SRP034592_prostate	0.5552112612607303	10	0.9418942539196131	13685198.5	68182117562375.43	13685198.5	68182117562375.43	0.9418942539196131
SRP034606	stem_cell	RPKM	0.023384159036872548	SRP034606_stem_cell	0.5107546987648774	12	0.9771948763524068	14075705	17781016945379.54	14075705	17781016945379.54	0.9771948763524068
SRP034698	skin	RPKM	0.7804162698864565	SRP034698_skin	0.6216526071517627	7	0.5279443664570624	9969803	3892739663837	9969803	3892739663837	0.5279443664570624
SRP034711	blood	RPKM	0.22631971154636937	SRP034711_blood	0.550648516922049	15	0.8877401050474737	36525704	8983424785503411	36525704	8983424785503411	0.8877401050474737
SRP034732	blood	RPKM	0.6743845722705841	SRP034732_blood	0.6150752346726769	43	0.9588344420866222	6783735	10411692595630.78	6899794	8827003143067.469	0.9611744203911324
SRP035312	blood	RPKM	0.229236150669872	SRP035312_blood	0.5482990502007397	15	0.8877666986467144	36533658	8976196882972780	36533658	8976196882972780	0.8877666986467144
SRP035387	liver	RPKM	0.9104831259435687	SRP035387_liver	0.6530062860957635	7	0.6363091022948317	29374287	6918186956436.238	29374287	6918186956436.238	0.6363091022948317
SRP035417	stem_cell	RPKM	0.37042305620302524	SRP035417_stem_cell	0.5325377218858733	6	0.9387005968638655	12422856	577652397760.6666	12422856	577652397760.6666	0.9387005968638655
SRP035641	skin	RPKM	0.3038852804995886	SRP035641_skin	0.5302947554805506	6	0.9162006206148873	2244073	1267920719986.3	2244073	1267920719986.3	0.9162006206148873
SRP035862	brain	RPKM	0.3127402789117035	SRP035862_brain	0.5341910490376449	5	0.9063394674886787	4051595	3029918319025.7	4051595	3029918319025.7	0.9063394674886787
SRP035864	skin	RPKM	0.4330882672470661	SRP035864_skin	0.5260122790201187	9	0.8702809511615685	8592392	9198923269929.527	8592392	9198923269929.527	0.8702809511615685
SRP035988	skin	RPKM	0.4735172667532065	SRP035988_skin	0.5113395937899305	178	0.8778079936566794	33751099.5	58988355444886.4	33751099.5	58988355444886.4	0.8778079936566794
SRP036848	prostate	RPKM	0.7271138414786693	SRP036848_prostate	0.6432290835666201	101	0.794937908118776	3295469	5870001902485.963	3295469	6037148905447.408	0.8035493961640454
SRP038863	bone	RPKM	0.5517065411607474	SRP038863_bone	0.5712843393270397	31	0.9325358274294839	18781676	30868350828806.83	18781676	30868350828806.83	0.9325358274294839
SRP039348	stem_cell	RPKM	0.4763281381983209	SRP039348_stem_cell	0.5703583852975349	30	0.8576161095955682	32493374.5	274197722414034.1	32493374.5	274197722414034.1	0.8576161095955682
SRP039359	breast	RPKM	1.0613557696228881	SRP039359_breast	0.6924882754104225	16	0.7040217351091869	6919283.5	12697728814234.863	6919283.5	12697728814234.863	0.7040217351091869
SRP039694	liver	RPKM	0.627726334198351	SRP039694_liver	0.6114253055588819	15	0.8026393001773738	31278197	4759368945782.571	31278197	4759368945782.571	0.8026393001773738
SRP040328	blood	RPKM	0.3230420208589453	SRP040328_blood	0.5369773535511726	19	0.9684930175820327	15803223	4100102712034.8013	15803223	4100102712034.8013	0.9684930175820327
SRP040622	brain	RPKM	0.4889509835614012	SRP040622_brain	0.6095027690552577	13	0.7738508090902539	10208439	71050613234876.6	10208439	71050613234876.6	0.7738508090902539
SRP041008	stem_cell	RPKM	0.5762585754594407	SRP041008_stem_cell	0.5804872497742508	15	0.8721823647843858	20418882	3689276461414.495	20418882	3689276461414.495	0.8721823647843858
SRP041179	stem_cell	RPKM	0.5044572390782767	SRP041179_stem_cell	0.5952827391145554	43	0.8091357920855867	30668747	1128709859943755	30668747	1128709859943755	0.8091357920855867
SRP041396	kidney	RPKM	0.2123961034351655	SRP041396_kidney	0.5477862929404687	18	0.9804639668540178	17828715	87741805688792.53	17828715	87741805688792.53	0.9804639668540178
SRP041494	stem_cell	RPKM	0.09173765350548527	SRP041494_stem_cell	0.5145923970147486	5	0.837412923318538	1347632	9355066355986.3	1347632	9355066355986.3	0.837412923318538
SRP041988	blood	RPKM	0.34446149482095106	SRP041988_blood	0.5528483892551819	11	0.721420581403844	28728577	280416319897048.84	28728577	280416319897048.84	0.721420581403844
SRP042153	blood	RPKM	0.7818925564508198	SRP042153_blood	0.6091969614483368	24	0.8194049131607193	29333594.5	112478789120435.53	29333594.5	112478789120435.53	0.8194049131607193
SRP042161	intestine	RPKM	-0.07052288749806407	SRP042161_intestine	0.4622314171897397	21	0.2678583659847188	418025.5	556173778879.111	1198625	11887542720477.148	0.6748355756047185
SRP042620	breast	RPKM	1.00866365572888	SRP042620_breast	0.6562595574775187	167	0.6714053263873965	23879611	55196597263758.18	23879611	55196597263758.18	0.6714053263873965
SRP042623	blood	RPKM	0.3477309662287781	SRP042623_blood	0.5620765687380569	16	0.957969592875836	21164656	3250166072248.5625	21164656	3250166072248.5625	0.957969592875836
SRP043108	muscle	RPKM	0.7282368432546834	SRP043108_muscle	0.563598003501852	74	0.9488124896455665	2068781.5	1595166218065.12	2377072	1244372262504.5154	0.9509354961201049
SRP043144	blood	RPKM	0.22084803694877544	SRP043144_blood	0.5179015484428859	12	0.9170923932632701	11065447.5	10081699585409.06	11065447.5	10081699585409.06	0.9170923932632701
SRP043221	muscle	RPKM	0.5131866176126947	SRP043221_muscle	0.5719253359784986	38	0.7179115773334743	126336817.5	958870666403399	126336817.5	958870666403399	0.7179115773334743
SRP043368	muscle	RPKM	0.6465627212604271	SRP043368_muscle	0.5908153396982989	26	0.9588315303382922	7308382.5	8099434538377.864	7308382.5	8099434538377.864	0.9588315303382922
SRP044668	brain	RPKM	0.6238663142386954	SRP044668_brain	0.5806186690398576	70	0.7212375404821718	21728000.5	37148100926271.24	21728000.5	37148100926271.24	0.7212375404821718
SRP044668	skin	RPKM	0.3921547660643157	SRP044668_skin	0.5698835340932824	23	0.791214767366163	26369196	18742361245796.406	26369196	18742361245796.406	0.791214767366163
SRP000941	colon	RPKM_CLR	0.35513895792532024	SRP000941_colon	0.5985685772103579	24	0.8871250457558746	9069932	2982197564764.058	9069932	2982197564764.058	0.8871250457558746
SRP000941	heart	RPKM_CLR	0.9358892466239157	SRP000941_heart	0.6135199729665288	24	0.937793717798281	10202036	1147830126460.0417	10202036	1147830126460.0417	0.937793717798281
SRP000941	intestine	RPKM_CLR	0.21498582535726127	SRP000941_intestine	0.5476281269589691	32	0.9149503561915839	4309408	7667816074280.217	4309408	7667816074280.217	0.9149503561915839
SRP000941	lung	RPKM_CLR	0.1698504364168977	SRP000941_lung	0.5344304697363746	20	0.7532870120286826	8617928	5479685216180.257	8628235.5	4019083406430.0923	0.7571675546745809
SRP000941	muscle	RPKM_CLR	0.6227637834626425	SRP000941_muscle	0.5608604393492698	30	0.9101233706492706	5670970	95428472811461.7	5670970	95428472811461.7	0.9101233706492706
SRP000941	stem_cell	RPKM_CLR	0.8056216082287372	SRP000941_stem_cell	0.666666345022378	99	0.6335681507630583	5175909	721193967325620.9	6776864	755711347810385.9	0.6517449699437442
SRP001371	blood	RPKM_CLR	0.3856296477558043	SRP001371_blood	0.5773717990722567	20	0.9971459309901244	5882490	490440749620378	5882490	490440749620378	0.9971459309901244
SRP001371	brain	RPKM_CLR	0.05206444750521215	SRP001371_brain	0.5078160325307337	12	0.9612230361478138	54043061.5	252330960470104.38	54043061.5	252330960470104.38	0.9612230361478138
SRP001371	intestine	RPKM_CLR	0.10170083454187114	SRP001371_intestine	0.5151311013963422	14	0.9055033664256724	46285748	517266378348557	46285748	517266378348557	0.9055033664256724
SRP001371	kidney	RPKM_CLR	0.06393331407941598	SRP001371_kidney	0.5105787421611545	5	0.9769421783184283	56248691	106264162409291.7	56248691	106264162409291.7	0.9769421783184283
SRP001371	muscle	RPKM_CLR	0.3385053593732058	SRP001371_muscle	0.5531257160187266	7	0.8890394365084799	36873414	903359994356518.6	36873414	903359994356518.6	0.8890394365084799
SRP001558	liver	RPKM_CLR	0.5812515838321047	SRP001558_liver	0.5903553372498536	11	0.9247578114803341	4887004	445272832691.4	4887004	445272832691.4	0.9247578114803341
SRP002079	brain	RPKM_CLR	0.2616740545753651	SRP002079_brain	0.5347047992997496	34	0.6774551372508555	1709663.5	1651117793959.4553	1709663.5	1651117793959.4553	0.6774551372508555
SRP002079	stem_cell	RPKM_CLR	0.0502587857911418	SRP002079_stem_cell	0.5001855713271155	27	0.8011469439008185	1886911	1101302979236.656	1992724	1041024362453.4985	0.8030977340010708
SRP002105	blood	RPKM_CLR	0.1610860993927899	SRP002105_blood	0.5300605438775783	15	0.9425098956485196	3266231	154793831752.20953	3266231	154793831752.20953	0.9425098956485196
SRP002272	liver	RPKM_CLR	0.657658962791285	SRP002272_liver	0.61700765392359	7	0.6089187975927195	6764631.5	7399956664689.538	7942672	5857451683910.619	0.7114213078445124
SRP002274	brain	RPKM_CLR	-0.002805543644275168	SRP002274_brain	0.4967984490756123	6	0.9949553683471325	7064703.5	93176427759.76666	7064703.5	93176427759.76666	0.9949553683471325
SRP002605	cervix	RPKM_CLR	0.5296013857038927	SRP002605_cervix	0.5349176892619703	24	0.9231615868042707	2760306	15529457497286.346	2760306	15529457497286.346	0.9231615868042707
SRP002628	prostate	RPKM_CLR	0.4319184309578224	SRP002628_prostate	0.5552446845936707	30	0.8454448120097025	6013922.5	5638445182990.947	6013922.5	5638445182990.947	0.8454448120097025
SRP003611	brain	RPKM_CLR	0.03221379035311544	SRP003611_brain	0.5030752790650368	6	0.9940259098220026	6935409	230286966377.06668	6935409	230286966377.06668	0.9940259098220026
SRP003611	prostate	RPKM_CLR	0.502497153258671	SRP003611_prostate	0.5536056867889201	46	0.9030892791840586	3432084	12453029165482.844	3432084	12453029165482.844	0.9030892791840586
SRP003726	breast	RPKM_CLR	0.17644444068805104	SRP003726_breast	0.5287772255103249	14	0.5038673603116823	2190167	2410584971362.2637	2190167	2410584971362.2637	0.5038673603116823
SRP003754	blood	RPKM_CLR	0.08416321241450776	SRP003754_blood	0.5255092310124532	5	0.47897799785748674	32099841	1181252449038045	64056983	1126326657850988.5	0.5970710323620452
SRP003754	brain	RPKM_CLR	0.1440789067859086	SRP003754_brain	0.5225390186501073	5	0.4411144744892216	21407034	674324989315392.75	21182758	267816812278432.3	0.42146462237494403
SRP003754	skin	RPKM_CLR	0.14565204908204657	SRP003754_skin	0.5340895292521743	8	0.4639059689626029	36971897	731793047652425.25	49970194	1047687261183365.9	0.5504298479999644
SRP003902	kidney	RPKM_CLR	0.5136091602493696	SRP003902_kidney	0.5889551486315021	20	0.6460929763182831	5147830.5	1532875350132.3684	5147830.5	1532875350132.3684	0.6460929763182831
SRP004847	breast	RPKM_CLR	0.03394023078133821	SRP004847_breast	0.501692483998557	8	0.7402732133699512	2782443	363502373032.8571	2782443	363502373032.8571	0.7402732133699512
SRP005242	heart	RPKM_CLR	0.18714683887139524	SRP005242_heart	0.5327539885203905	7	0.6860039410371538	4705846	638845802500692.6	4705846	638845802500692.6	0.6860039410371538
SRP005279	blood	RPKM_CLR	0.06815689878411964	SRP005279_blood	0.4998033224002434	5	0.8999927190238184	13032669	11994899780809.7	13032669	11994899780809.7	0.8999927190238184
SRP005279	bone	RPKM_CLR	0.29410480276043566	SRP005279_bone	0.5559128154656179	23	0.5987056262061923	5416220	18634320813161.984	5807971	17267267299273.691	0.6523851545920355
SRP005281	stem_cell	RPKM_CLR	0.06618787189256581	SRP005281_stem_cell	0.49469106999766055	5	0.9832882981583343	11626850	12793169339201.3	11626850	12793169339201.3	0.9832882981583343
SRP006575	breast	RPKM_CLR	0.6531274649968489	SRP006575_breast	0.6276417879497984	71	0.6927087568775924	4078876	11289576856496.963	4274794	10669184964806.045	0.7098719536613645
SRP006575	colon	RPKM_CLR	-0.066773480366045	SRP006575_colon	0.49516247764334764	5	0.7571227173158857	7468273	12378227826521.2	7468273	12378227826521.2	0.7571227173158857
SRP006575	kidney	RPKM_CLR	0.3300207145678294	SRP006575_kidney	0.5569971313511104	6	0.8484489229850931	6101579.5	16739742685022.666	6101579.5	16739742685022.666	0.8484489229850931
SRP006575	lung	RPKM_CLR	0.3396949250395007	SRP006575_lung	0.5907810747295805	16	0.774125084305037	8314288.5	30137762695491.598	8314288.5	30137762695491.598	0.774125084305037
SRP006676	lung	RPKM_CLR	0.15472591111605327	SRP006676_lung	0.5424268791704883	8	0.8043938458275474	13324908	15597247017854.268	13324908	15597247017854.268	0.8043938458275474
SRP006908	breast	RPKM_CLR	0.44210351060036773	SRP006908_breast	0.6069880407744286	5	0.6982399635289526	16012577	98341950108842.8	16012577	98341950108842.8	0.6982399635289526
SRP007359	brain	RPKM_CLR	0.7960355036057275	SRP007359_brain	0.617331063471191	7	0.7409343449601383	12485617	12395693225419.953	12485617	12395693225419.953	0.7409343449601383
SRP007412	brain	RPKM_CLR	0.3046061580246079	SRP007412_brain	0.5497457943218613	6	0.8752678288263602	10431357	50825686660802.164	10431357	50825686660802.164	0.8752678288263602
SRP007461	blood	RPKM_CLR	0.3939751479561655	SRP007461_blood	0.5637991063150345	50	0.5151529276267153	10418073.5	243355667921270.38	10418073.5	243355667921270.38	0.5151529276267153
SRP007461	brain	RPKM_CLR	0.2170243457776562	SRP007461_brain	0.5442045619579261	10	0.7792129022463915	52655276.5	1557592478727595.5	52655276.5	1557592478727595.5	0.7792129022463915
