ensembl_ids	type_of_gene
ENSG00000186603	protein_coding
ENSG00000100410	protein_coding
ENSG00000146666	antisense_RNA
ENSG00000223749	lincRNA
ENSG00000128310	protein_coding
ENSG00000237009	antisense_RNA
ENSG00000183718	protein_coding
ENSG00000203865	processed_transcript
ENSG00000185904	lincRNA
ENSG00000165655	protein_coding
ENSG00000186001	protein_coding
ENSG00000099910	protein_coding
ENSG00000170854	protein_coding
ENSG00000135637	protein_coding
ENSG00000149582	protein_coding
ENSG00000110786	protein_coding
ENSG00000135077	protein_coding
ENSG00000145439	protein_coding
ENSG00000146374	protein_coding
ENSG00000186094	protein_coding
ENSG00000135482	protein_coding
ENSG00000144820	protein_coding
ENSG00000144026	protein_coding
ENSG00000178685	protein_coding
ENSG00000119574	protein_coding
ENSG00000168389	protein_coding
ENSG00000092208	protein_coding
ENSG00000165526	protein_coding
ENSG00000042286	protein_coding
ENSG00000160446	protein_coding
ENSG00000119280	protein_coding
ENSG00000138600	protein_coding
ENSG00000165349	protein_coding
ENSG00000181915	protein_coding
ENSG00000130182	protein_coding
ENSG00000144647	protein_coding
ENSG00000134452	protein_coding
ENSG00000169783	protein_coding
ENSG00000148343	protein_coding
ENSG00000138138	protein_coding
ENSG00000283024	protein_coding
ENSG00000154144	protein_coding
ENSG00000120594	protein_coding
ENSG00000125247	protein_coding
ENSG00000135119	protein_coding
ENSG00000176953	protein_coding
ENSG00000121289	protein_coding
ENSG00000137135	protein_coding
ENSG00000131061	protein_coding
ENSG00000035141	protein_coding
ENSG00000148120	protein_coding
ENSG00000143248	protein_coding
ENSG00000232995	antisense_RNA
ENSG00000153214	protein_coding
ENSG00000161298	protein_coding
ENSG00000205060	protein_coding
ENSG00000168874	protein_coding
ENSG00000198466	protein_coding
ENSG00000139438	protein_coding
ENSG00000141076	protein_coding
ENSG00000262788	protein_coding
ENSG00000120256	protein_coding
ENSG00000158615	protein_coding
ENSG00000011566	protein_coding
ENSG00000139133	protein_coding
ENSG00000179943	protein_coding
ENSG00000133193	protein_coding
ENSG00000186017	protein_coding
ENSG00000138463	protein_coding
ENSG00000167778	protein_coding
ENSG00000146842	protein_coding
ENSG00000130720	protein_coding
ENSG00000164099	protein_coding
ENSG00000120539	protein_coding
ENSG00000280409	TEC
ENSG00000129472	protein_coding
ENSG00000189376	protein_coding
ENSG00000139405	protein_coding
ENSG00000102802	protein_coding
ENSG00000166140	protein_coding
ENSG00000186187	protein_coding
ENSG00000125703	protein_coding
ENSG00000160953	protein_coding
ENSG00000170836	protein_coding
ENSG00000167549	protein_coding
ENSG00000196684	protein_coding
ENSG00000177082	protein_coding
ENSG00000143194	protein_coding
ENSG00000139826	protein_coding
ENSG00000135521	protein_coding
ENSG00000122335	protein_coding
ENSG00000179886	protein_coding
ENSG00000278016	protein_coding
ENSG00000134748	protein_coding
ENSG00000131746	protein_coding
ENSG00000128849	protein_coding
ENSG00000133808	protein_coding
ENSG00000008382	protein_coding
ENSG00000120526	protein_coding
ENSG00000054967	protein_coding
ENSG00000142765	protein_coding
ENSG00000154127	protein_coding
ENSG00000166387	protein_coding
ENSG00000213213	protein_coding
ENSG00000108306	protein_coding
ENSG00000129474	protein_coding
ENSG00000239382	protein_coding
ENSG00000117154	protein_coding
ENSG00000181817	protein_coding
ENSG00000235961	protein_coding
ENSG00000124191	protein_coding
ENSG00000110841	protein_coding
ENSG00000142698	protein_coding
ENSG00000130734	protein_coding
ENSG00000233016	antisense_RNA
ENSG00000182544	protein_coding
ENSG00000154309	protein_coding
ENSG00000171877	protein_coding
ENSG00000143847	protein_coding
ENSG00000186594	lincRNA
ENSG00000282800	lincRNA
ENSG00000255650	antisense_RNA
ENSG00000174007	protein_coding
ENSG00000147689	protein_coding
ENSG00000213390	protein_coding
ENSG00000178449	protein_coding
ENSG00000160972	protein_coding
ENSG00000272767	antisense_RNA
ENSG00000031823	protein_coding
ENSG00000134453	protein_coding
ENSG00000255072	protein_coding
ENSG00000138629	protein_coding
ENSG00000256073	lincRNA
ENSG00000139220	protein_coding
ENSG00000246731	antisense_RNA
ENSG00000186523	protein_coding
ENSG00000249993	antisense_RNA
ENSG00000134533	protein_coding
ENSG00000175309	protein_coding
ENSG00000131626	protein_coding
ENSG00000196507	protein_coding
ENSG00000132406	protein_coding
ENSG00000244187	protein_coding
ENSG00000123552	protein_coding
ENSG00000137691	protein_coding
ENSG00000134490	protein_coding
ENSG00000149150	protein_coding
ENSG00000135597	protein_coding
ENSG00000135211	protein_coding
ENSG00000203993	antisense_RNA
ENSG00000256235	protein_coding
ENSG00000197989	antisense_RNA
ENSG00000144283	protein_coding
ENSG00000117461	protein_coding
ENSG00000034693	protein_coding
ENSG00000227345	protein_coding
ENSG00000108797	protein_coding
ENSG00000171617	protein_coding
ENSG00000184117	protein_coding
ENSG00000166507	protein_coding
ENSG00000189409	protein_coding
ENSG00000242600	transcribed_unitary_pseudogene
ENSG00000182333	protein_coding
ENSG00000069424	protein_coding
ENSG00000143127	protein_coding
ENSG00000077943	protein_coding
ENSG00000269335	protein_coding
ENSG00000070061	protein_coding
ENSG00000185885	protein_coding
ENSG00000128708	protein_coding
ENSG00000137270	protein_coding
ENSG00000007237	protein_coding
ENSG00000274997	protein_coding
ENSG00000197903	protein_coding
ENSG00000149091	protein_coding
ENSG00000153933	protein_coding
ENSG00000280873	protein_coding
ENSG00000077044	protein_coding
ENSG00000262512	protein_coding
ENSG00000262896	protein_coding
ENSG00000241595	protein_coding
ENSG00000198443	protein_coding
ENSG00000198271	protein_coding
ENSG00000203797	protein_coding
ENSG00000196156	protein_coding
ENSG00000244537	protein_coding
ENSG00000263101	protein_coding
ENSG00000212899	protein_coding
ENSG00000263091	protein_coding
ENSG00000213417	protein_coding
ENSG00000186115	protein_coding
ENSG00000167654	protein_coding
ENSG00000196739	protein_coding
ENSG00000188878	protein_coding
ENSG00000077984	protein_coding
ENSG00000131013	protein_coding
ENSG00000170915	protein_coding
ENSG00000284573	protein_coding
ENSG00000284573	protein_coding
ENSG00000060138	protein_coding
ENSG00000121270	protein_coding
ENSG00000133317	protein_coding
ENSG00000109625	protein_coding
ENSG00000141030	protein_coding
ENSG00000135477	transcribed_unprocessed_pseudogene
ENSG00000175264	protein_coding
ENSG00000138944	protein_coding
ENSG00000251322	protein_coding
ENSG00000283243	protein_coding
ENSG00000128185	protein_coding
ENSG00000141582	protein_coding
ENSG00000105137	protein_coding
ENSG00000132256	protein_coding
ENSG00000247315	protein_coding
ENSG00000119523	protein_coding
ENSG00000101306	protein_coding
ENSG00000143093	protein_coding
ENSG00000134072	protein_coding
ENSG00000275793	protein_coding
ENSG00000100139	protein_coding
ENSG00000128159	protein_coding
ENSG00000197077	protein_coding
ENSG00000064787	protein_coding
ENSG00000202252	snoRNA
ENSG00000043039	protein_coding
ENSG00000207118	snoRNA
ENSG00000200879	snoRNA
ENSG00000160256	protein_coding
ENSG00000135824	protein_coding
ENSG00000166181	protein_coding
ENSG00000144597	protein_coding
ENSG00000135392	protein_coding
ENSG00000140807	protein_coding
ENSG00000145506	protein_coding
ENSG00000276920	protein_coding
ENSG00000018510	protein_coding
ENSG00000004809	protein_coding
ENSG00000158715	protein_coding
ENSG00000131941	protein_coding
ENSG00000139800	protein_coding
ENSG00000147082	protein_coding
ENSG00000177380	protein_coding
ENSG00000100342	protein_coding
ENSG00000139168	protein_coding
ENSG00000145309	protein_coding
ENSG00000140022	protein_coding
ENSG00000143013	protein_coding
ENSG00000116641	protein_coding
ENSG00000130589	protein_coding
ENSG00000171798	protein_coding
ENSG00000163673	protein_coding
ENSG00000133739	protein_coding
ENSG00000152910	protein_coding
ENSG00000136367	protein_coding
ENSG00000149633	protein_coding
ENSG00000087842	protein_coding
ENSG00000148841	protein_coding
ENSG00000132478	protein_coding
ENSG00000142609	protein_coding
ENSG00000180543	protein_coding
ENSG00000140323	protein_coding
ENSG00000149115	protein_coding
ENSG00000198894	protein_coding
ENSG00000150764	protein_coding
ENSG00000166004	protein_coding
ENSG00000163320	protein_coding
ENSG00000178163	protein_coding
ENSG00000115183	protein_coding
ENSG00000137460	protein_coding
ENSG00000149289	protein_coding
ENSG00000141298	protein_coding
ENSG00000138018	protein_coding
ENSG00000132842	protein_coding
ENSG00000179528	protein_coding
ENSG00000168827	protein_coding
ENSG00000006747	protein_coding
ENSG00000139537	protein_coding
ENSG00000147570	protein_coding
ENSG00000142748	protein_coding
ENSG00000145777	protein_coding
ENSG00000147613	protein_coding
ENSG00000117475	protein_coding
ENSG00000139292	protein_coding
ENSG00000215397	protein_coding
ENSG00000170948	protein_coding
ENSG00000089022	protein_coding
ENSG00000281371	antisense_RNA
ENSG00000224975	sense_intronic
ENSG00000134107	protein_coding
ENSG00000033800	protein_coding
ENSG00000081377	protein_coding
ENSG00000197487	protein_coding
ENSG00000079335	protein_coding
ENSG00000173991	protein_coding
ENSG00000185324	protein_coding
ENSG00000165630	protein_coding
ENSG00000143753	protein_coding
ENSG00000139726	protein_coding
ENSG00000100296	protein_coding
ENSG00000117009	protein_coding
ENSG00000134684	protein_coding
ENSG00000160209	protein_coding
ENSG00000110514	protein_coding
ENSG00000160214	protein_coding
ENSG00000079277	protein_coding
ENSG00000088247	protein_coding
ENSG00000131435	protein_coding
ENSG00000147044	protein_coding
ENSG00000053371	protein_coding
ENSG00000180228	protein_coding
ENSG00000115661	protein_coding
ENSG00000241697	protein_coding
ENSG00000074660	protein_coding
ENSG00000276336	protein_coding
ENSG00000105974	protein_coding
ENSG00000167656	protein_coding
ENSG00000105793	protein_coding
ENSG00000105971	protein_coding
ENSG00000184933	protein_coding
ENSG00000182533	protein_coding
ENSG00000120659	protein_coding
ENSG00000147509	protein_coding
ENSG00000087269	protein_coding
ENSG00000125386	protein_coding
ENSG00000115840	protein_coding
ENSG00000105499	protein_coding
ENSG00000175792	protein_coding
ENSG00000139547	protein_coding
ENSG00000118263	protein_coding
ENSG00000124813	protein_coding
ENSG00000067113	protein_coding
ENSG00000141934	protein_coding
ENSG00000162407	protein_coding
ENSG00000113739	protein_coding
ENSG00000138768	protein_coding
ENSG00000163618	protein_coding
ENSG00000159216	protein_coding
ENSG00000139574	protein_coding
ENSG00000065883	protein_coding
ENSG00000113231	protein_coding
ENSG00000169093	protein_coding
ENSG00000183527	protein_coding
ENSG00000064490	protein_coding
ENSG00000073282	protein_coding
ENSG00000234616	protein_coding
ENSG00000079102	protein_coding
ENSG00000025423	protein_coding
ENSG00000141293	protein_coding
ENSG00000187775	protein_coding
ENSG00000182168	protein_coding
ENSG00000137996	protein_coding
ENSG00000026297	protein_coding
ENSG00000176101	protein_coding
ENSG00000243056	protein_coding
ENSG00000135114	protein_coding
ENSG00000131471	protein_coding
ENSG00000129993	protein_coding
ENSG00000253953	protein_coding
ENSG00000166341	protein_coding
ENSG00000117425	protein_coding
ENSG00000196139	protein_coding
ENSG00000164626	protein_coding
ENSG00000090539	protein_coding
ENSG00000073734	protein_coding
ENSG00000276582	protein_coding
ENSG00000084676	protein_coding
ENSG00000109270	protein_coding
ENSG00000020633	protein_coding
ENSG00000133961	protein_coding
ENSG00000185338	protein_coding
ENSG00000067048	protein_coding
ENSG00000138735	protein_coding
ENSG00000088986	protein_coding
ENSG00000173273	protein_coding
ENSG00000159423	protein_coding
ENSG00000067955	protein_coding
ENSG00000185950	protein_coding
ENSG00000172468	protein_coding
ENSG00000107581	protein_coding
ENSG00000106263	protein_coding
ENSG00000184110	protein_coding
ENSG00000100353	protein_coding
ENSG00000175390	protein_coding
ENSG00000280606	protein_coding
ENSG00000130811	protein_coding
ENSG00000147677	protein_coding
ENSG00000084623	protein_coding
ENSG00000104131	protein_coding
ENSG00000170099	protein_coding
ENSG00000277405	protein_coding
ENSG00000080493	protein_coding
ENSG00000075151	protein_coding
ENSG00000118640	protein_coding
ENSG00000117533	protein_coding
ENSG00000124222	protein_coding
ENSG00000135604	protein_coding
ENSG00000104915	protein_coding
ENSG00000126581	protein_coding
ENSG00000110395	protein_coding
ENSG00000168970	protein_coding
ENSG00000162734	protein_coding
ENSG00000111786	protein_coding
ENSG00000019169	protein_coding
ENSG00000171360	protein_coding
ENSG00000263022	protein_coding
ENSG00000108417	protein_coding
ENSG00000126337	protein_coding
ENSG00000114423	protein_coding
ENSG00000183340	protein_coding
ENSG00000068001	protein_coding
ENSG00000257594	protein_coding
ENSG00000185000	protein_coding
ENSG00000094880	protein_coding
ENSG00000125910	protein_coding
ENSG00000102924	protein_coding
ENSG00000136518	protein_coding
ENSG00000105877	protein_coding
ENSG00000121578	protein_coding
ENSG00000158850	protein_coding
ENSG00000117411	protein_coding
ENSG00000226936	protein_coding
ENSG00000235155	protein_coding
ENSG00000206285	protein_coding
ENSG00000235863	protein_coding
ENSG00000236802	protein_coding
ENSG00000169255	protein_coding
ENSG00000162630	protein_coding
ENSG00000172318	protein_coding
ENSG00000166396	protein_coding
ENSG00000174292	protein_coding
ENSG00000283781	protein_coding
ENSG00000068985	protein_coding
ENSG00000108846	protein_coding
ENSG00000101746	protein_coding
ENSG00000138035	protein_coding
ENSG00000102871	protein_coding
ENSG00000215788	protein_coding
ENSG00000149257	protein_coding
ENSG00000140943	protein_coding
ENSG00000107223	protein_coding
ENSG00000174080	protein_coding
ENSG00000114520	protein_coding
ENSG00000112335	protein_coding
ENSG00000105176	protein_coding
ENSG00000074266	protein_coding
ENSG00000119326	protein_coding
ENSG00000135074	protein_coding
ENSG00000107862	protein_coding
ENSG00000101654	protein_coding
ENSG00000111880	protein_coding
ENSG00000197858	protein_coding
ENSG00000006788	protein_coding
ENSG00000101605	protein_coding
ENSG00000137275	protein_coding
ENSG00000169372	protein_coding
ENSG00000135116	protein_coding
ENSG00000159228	protein_coding
ENSG00000125735	protein_coding
ENSG00000161955	protein_coding
ENSG00000239697	protein_coding
ENSG00000121858	protein_coding
ENSG00000125657	protein_coding
ENSG00000114948	protein_coding
ENSG00000139985	protein_coding
ENSG00000134007	protein_coding
ENSG00000278548	protein_coding
ENSG00000168619	protein_coding
ENSG00000159231	protein_coding
ENSG00000143537	protein_coding
ENSG00000282230	protein_coding
ENSG00000168615	protein_coding
ENSG00000271968	transcribed_unprocessed_pseudogene
ENSG00000282626	transcribed_unprocessed_pseudogene
ENSG00000069206	protein_coding
ENSG00000160200	protein_coding
ENSG00000101290	protein_coding
ENSG00000090621	protein_coding
ENSG00000135535	protein_coding
ENSG00000157873	protein_coding
ENSG00000273936	protein_coding
ENSG00000103769	protein_coding
ENSG00000104312	protein_coding
ENSG00000243509	protein_coding
ENSG00000168040	protein_coding
ENSG00000092531	protein_coding
ENSG00000134265	protein_coding
ENSG00000105402	protein_coding
ENSG00000134864	protein_coding
ENSG00000063601	protein_coding
ENSG00000107186	protein_coding
ENSG00000105501	protein_coding
ENSG00000101782	protein_coding
ENSG00000186891	protein_coding
ENSG00000124159	protein_coding
ENSG00000076344	protein_coding
ENSG00000108370	protein_coding
ENSG00000185559	protein_coding
ENSG00000130957	protein_coding
ENSG00000254685	protein_coding
ENSG00000141655	protein_coding
ENSG00000173530	protein_coding
ENSG00000173535	protein_coding
ENSG00000120889	protein_coding
ENSG00000136155	protein_coding
ENSG00000104689	protein_coding
ENSG00000010219	protein_coding
ENSG00000131779	protein_coding
ENSG00000072110	protein_coding
ENSG00000166821	protein_coding
ENSG00000172340	protein_coding
ENSG00000163541	protein_coding
ENSG00000136143	protein_coding
ENSG00000143162	protein_coding
ENSG00000122779	protein_coding
ENSG00000115607	protein_coding
ENSG00000115598	protein_coding
ENSG00000115604	protein_coding
ENSG00000182687	protein_coding
ENSG00000090061	protein_coding
ENSG00000000419	protein_coding
ENSG00000100490	protein_coding
ENSG00000175334	protein_coding
