project	sample	run	sharq_beta_tissue
SRP033135	SRS504191	SRR1033043	muscle
SRP033135	SRS504192	SRR1033044	muscle
SRP033135	SRS504193	SRR1033045	muscle
SRP033135	SRS504194	SRR1033046	muscle
SRP033135	SRS504195	SRR1033047	muscle
SRP033135	SRS504196	SRR1033048	muscle
SRP033135	SRS504197	SRR1033049	muscle
SRP033135	SRS504198	SRR1033051	muscle
SRP033135	SRS504199	SRR1033052	muscle
SRP033135	SRS504200	SRR1033053	muscle
SRP033135	SRS504201	SRR1033054	muscle
SRP033135	SRS504202	SRR1033050	muscle
SRP033135	SRS504203	SRR1033055	muscle
SRP033135	SRS504204	SRR1033056	muscle
SRP033135	SRS504205	SRR1033057	muscle
SRP033135	SRS504206	SRR1033058	muscle
SRP033135	SRS504207	SRR1033059	muscle
SRP033135	SRS504208	SRR1033060	muscle
SRP033135	SRS504209	SRR1033061	muscle
SRP033135	SRS504210	SRR1033062	muscle
SRP033135	SRS504211	SRR1033063	muscle
SRP033135	SRS504212	SRR1033064	muscle
SRP033135	SRS504213	SRR1033065	muscle
SRP033135	SRS504214	SRR1033066	muscle
SRP033135	SRS504215	SRR1033067	muscle
SRP033135	SRS504216	SRR1033068	muscle
SRP033135	SRS504217	SRR1033069	muscle
SRP033135	SRS504218	SRR1033070	muscle
SRP033135	SRS504219	SRR1033071	muscle
SRP033135	SRS504220	SRR1033072	muscle
SRP033135	SRS504221	SRR1033073	muscle
SRP033135	SRS504222	SRR1033074	muscle
SRP033135	SRS504223	SRR1033075	muscle
SRP033135	SRS504224	SRR1033076	muscle
SRP033135	SRS504225	SRR1033077	muscle
SRP033135	SRS504226	SRR1033078	muscle
SRP033135	SRS504227	SRR1033079	muscle
SRP033135	SRS504228	SRR1033080	muscle
SRP033135	SRS504229	SRR1033081	muscle
SRP033135	SRS504230	SRR1033082	muscle
SRP033135	SRS504231	SRR1033083	muscle
SRP033135	SRS504232	SRR1033084	muscle
SRP033135	SRS504233	SRR1033085	muscle
SRP033135	SRS504234	SRR1033086	muscle
SRP033135	SRS504235	SRR1033087	muscle
SRP033135	SRS504236	SRR1033088	muscle
SRP033135	SRS504237	SRR1033089	muscle
SRP033135	SRS504238	SRR1033090	muscle
SRP033135	SRS504239	SRR1033091	muscle
SRP033135	SRS504240	SRR1033092	muscle
SRP033135	SRS504241	SRR1033093	muscle
SRP033135	SRS504242	SRR1033094	muscle
SRP033135	SRS504243	SRR1033095	muscle
SRP033135	SRS504244	SRR1033096	muscle
SRP033135	SRS504245	SRR1033097	muscle
SRP033135	SRS504246	SRR1033098	muscle
SRP033135	SRS504247	SRR1033099	muscle
SRP033135	SRS504248	SRR1033100	muscle
SRP033135	SRS504249	SRR1033101	muscle
SRP033135	SRS504250	SRR1033102	muscle
SRP033135	SRS504251	SRR1033103	muscle
SRP033135	SRS504252	SRR1033104	muscle
SRP033135	SRS504253	SRR1033105	muscle
SRP033135	SRS504254	SRR1033106	muscle
SRP033135	SRS504255	SRR1033107	muscle
SRP033135	SRS504256	SRR1033108	muscle
SRP033135	SRS504257	SRR1033109	muscle
SRP033135	SRS504258	SRR1033110	muscle
SRP033135	SRS504259	SRR1033111	muscle
SRP033135	SRS504260	SRR1033112	muscle
SRP033135	SRS504261	SRR1033113	muscle
SRP033135	SRS504262	SRR1033114	muscle
SRP033135	SRS504263	SRR1033115	muscle
SRP033135	SRS504264	SRR1033116	muscle
SRP033135	SRS504265	SRR1033117	muscle
SRP033135	SRS504266	SRR1033118	muscle
SRP033135	SRS504267	SRR1033119	muscle
SRP033135	SRS504268	SRR1033121	muscle
SRP033135	SRS504269	SRR1033120	muscle
SRP033135	SRS504270	SRR1033122	muscle
SRP033135	SRS504271	SRR1033123	muscle
SRP033135	SRS504272	SRR1033124	muscle
SRP033135	SRS504273	SRR1033125	muscle
SRP033135	SRS504274	SRR1033126	muscle
SRP033135	SRS504275	SRR1033127	muscle
SRP033135	SRS504276	SRR1033129	muscle
SRP033135	SRS504277	SRR1033128	muscle
SRP033135	SRS504278	SRR1033130	muscle
SRP033135	SRS504279	SRR1033131	muscle
SRP033135	SRS504280	SRR1033132	muscle
SRP033135	SRS504281	SRR1033133	muscle
SRP033135	SRS504282	SRR1033134	muscle
SRP033135	SRS504283	SRR1033135	muscle
SRP033135	SRS504284	SRR1033136	muscle
SRP033135	SRS504285	SRR1033137	muscle
SRP033135	SRS504286	SRR1033139	muscle
SRP033135	SRS504287	SRR1033138	muscle
SRP033135	SRS504288	SRR1033140	muscle
SRP033135	SRS504289	SRR1033141	muscle
SRP033135	SRS504290	SRR1033142	muscle
SRP033135	SRS504291	SRR1033143	muscle
SRP033135	SRS504292	SRR1033144	muscle
SRP033135	SRS504293	SRR1033145	muscle
SRP033135	SRS504294	SRR1033146	muscle
SRP033135	SRS504295	SRR1033147	muscle
SRP033135	SRS504296	SRR1033148	muscle
SRP033135	SRS504297	SRR1033149	muscle
SRP033135	SRS504298	SRR1033150	muscle
SRP033135	SRS504299	SRR1033151	muscle
SRP033135	SRS504300	SRR1033152	muscle
SRP033135	SRS504301	SRR1033153	muscle
SRP033135	SRS504302	SRR1033154	muscle
SRP033135	SRS504304	SRR1033156	muscle
SRP033135	SRS504305	SRR1033157	muscle
SRP033135	SRS504306	SRR1033158	muscle
SRP033135	SRS504307	SRR1033159	muscle
SRP033135	SRS504308	SRR1033160	muscle
SRP033135	SRS504309	SRR1033161	muscle
SRP033135	SRS504310	SRR1033163	muscle
SRP033135	SRS504311	SRR1033162	muscle
SRP033135	SRS504312	SRR1033164	muscle
SRP033135	SRS504313	SRR1033165	muscle
SRP033135	SRS504314	SRR1033166	muscle
SRP033135	SRS504315	SRR1033167	muscle
SRP033135	SRS504316	SRR1033168	muscle
SRP033135	SRS504317	SRR1033169	muscle
SRP033135	SRS504318	SRR1033171	muscle
SRP033135	SRS504319	SRR1033170	muscle
SRP033135	SRS504320	SRR1033172	muscle
SRP033135	SRS504321	SRR1033173	muscle
SRP033135	SRS504322	SRR1033174	muscle
SRP033135	SRS504323	SRR1033175	muscle
SRP033135	SRS504324	SRR1033176	muscle
SRP033135	SRS504325	SRR1033177	muscle
SRP033135	SRS504326	SRR1033178	muscle
SRP033135	SRS504327	SRR1033179	muscle
SRP033135	SRS504328	SRR1033180	muscle
SRP033135	SRS504329	SRR1033181	muscle
SRP033135	SRS504330	SRR1033183	muscle
SRP033135	SRS504331	SRR1033182	muscle
SRP033135	SRS504332	SRR1033184	muscle
SRP033135	SRS504333	SRR1033185	muscle
SRP033135	SRS504334	SRR1033187	muscle
SRP033135	SRS504335	SRR1033186	muscle
SRP033135	SRS504336	SRR1033188	muscle
SRP033135	SRS504337	SRR1033189	muscle
SRP033135	SRS504338	SRR1033190	muscle
SRP033135	SRS504339	SRR1033191	muscle
SRP033135	SRS504340	SRR1033192	muscle
SRP033135	SRS504341	SRR1033193	muscle
SRP033135	SRS504342	SRR1033195	muscle
SRP033135	SRS504343	SRR1033194	muscle
SRP033135	SRS504344	SRR1033197	muscle
SRP033135	SRS504345	SRR1033196	muscle
SRP033135	SRS504346	SRR1033199	muscle
SRP033135	SRS504347	SRR1033198	muscle
SRP033135	SRS504348	SRR1033200	muscle
SRP033135	SRS504349	SRR1033201	muscle
SRP033135	SRS504350	SRR1033202	muscle
SRP033135	SRS504351	SRR1033203	muscle
SRP033135	SRS504352	SRR1033204	muscle
SRP033135	SRS504353	SRR1033205	muscle
SRP033135	SRS504354	SRR1033206	muscle
SRP033135	SRS504355	SRR1033207	muscle
SRP033135	SRS504356	SRR1033208	muscle
SRP033135	SRS504357	SRR1033209	muscle
SRP033135	SRS504358	SRR1033210	muscle
SRP033135	SRS504359	SRR1033211	muscle
SRP033135	SRS504360	SRR1033212	muscle
SRP033135	SRS504361	SRR1033213	muscle
SRP033135	SRS504362	SRR1033214	muscle
SRP033135	SRS504363	SRR1033216	muscle
SRP033135	SRS504364	SRR1033215	muscle
SRP033135	SRS504365	SRR1033217	muscle
SRP033135	SRS504366	SRR1033218	muscle
SRP033135	SRS504367	SRR1033219	muscle
SRP033135	SRS504368	SRR1033221	muscle
SRP033135	SRS504369	SRR1033220	muscle
SRP033135	SRS504370	SRR1033222	muscle
SRP033135	SRS504371	SRR1033223	muscle
SRP033135	SRS504372	SRR1033225	muscle
SRP033135	SRS504373	SRR1033224	muscle
SRP033135	SRS504374	SRR1033226	muscle
SRP033135	SRS504375	SRR1033227	muscle
SRP033135	SRS504376	SRR1033229	muscle
SRP033135	SRS504377	SRR1033228	muscle
SRP033135	SRS504378	SRR1033231	muscle
SRP033135	SRS504379	SRR1033230	muscle
SRP033135	SRS504380	SRR1033232	muscle
SRP033135	SRS504381	SRR1033233	muscle
SRP033135	SRS504382	SRR1033235	muscle
SRP033135	SRS504383	SRR1033234	muscle
SRP033135	SRS504384	SRR1033236	muscle
SRP033135	SRS504385	SRR1033237	muscle
SRP033135	SRS504386	SRR1033238	muscle
SRP033135	SRS504387	SRR1033240	muscle
SRP033135	SRS504388	SRR1033239	muscle
SRP033135	SRS504389	SRR1033242	muscle
SRP033135	SRS504390	SRR1033241	muscle
SRP033135	SRS504391	SRR1033244	muscle
SRP033135	SRS504392	SRR1033243	muscle
SRP033135	SRS504393	SRR1033245	muscle
SRP033135	SRS504394	SRR1033246	muscle
SRP033135	SRS504395	SRR1033248	muscle
SRP033135	SRS504396	SRR1033247	muscle
SRP033135	SRS504397	SRR1033249	muscle
SRP033135	SRS504398	SRR1033250	muscle
SRP033135	SRS504399	SRR1033251	muscle
SRP033135	SRS504400	SRR1033252	muscle
SRP033135	SRS504401	SRR1033253	muscle
SRP033135	SRS504402	SRR1033254	muscle
SRP033135	SRS504403	SRR1033256	muscle
SRP033135	SRS504404	SRR1033255	muscle
SRP033135	SRS504405	SRR1033258	muscle
SRP033135	SRS504406	SRR1033257	muscle
SRP033135	SRS504407	SRR1033259	muscle
SRP033135	SRS504408	SRR1033260	muscle
SRP033135	SRS504409	SRR1033261	muscle
SRP033135	SRS504410	SRR1033262	muscle
SRP033135	SRS504411	SRR1033263	muscle
SRP033135	SRS504412	SRR1033264	muscle
SRP033135	SRS504413	SRR1033265	muscle
SRP033135	SRS504414	SRR1033266	muscle
SRP033135	SRS504415	SRR1033267	muscle
SRP033135	SRS504416	SRR1033268	muscle
SRP033135	SRS504417	SRR1033269	muscle
SRP033135	SRS504418	SRR1033270	muscle
SRP033135	SRS504419	SRR1033271	muscle
SRP033135	SRS504420	SRR1033272	muscle
SRP033135	SRS504421	SRR1033273	muscle
SRP033135	SRS504422	SRR1033274	muscle
SRP033135	SRS504423	SRR1033275	muscle
SRP033135	SRS504424	SRR1033276	muscle
SRP033135	SRS504425	SRR1033277	muscle
SRP033135	SRS504426	SRR1033278	muscle
SRP033135	SRS504427	SRR1033279	muscle
SRP033135	SRS504428	SRR1033280	muscle
SRP033135	SRS504429	SRR1033281	muscle
SRP033135	SRS504430	SRR1033282	muscle
SRP033135	SRS504431	SRR1033283	muscle
SRP033135	SRS504432	SRR1033284	muscle
SRP033135	SRS504433	SRR1033285	muscle
SRP033135	SRS504434	SRR1033286	muscle
SRP033135	SRS504435	SRR1033287	muscle
SRP033135	SRS504436	SRR1033288	muscle
SRP033135	SRS504437	SRR1033289	muscle
SRP033135	SRS504438	SRR1033290	muscle
SRP033135	SRS504439	SRR1033291	muscle
SRP033135	SRS504440	SRR1033292	muscle
SRP033135	SRS504441	SRR1033293	muscle
SRP033266	SRS506059	SRR1036002	blood
SRP033266	SRS506059	SRR1036003	blood
SRP033266	SRS506059	SRR1036004	blood
SRP033266	SRS506060	SRR1036005	bone
SRP033266	SRS506060	SRR1036006	bone
SRP033266	SRS506060	SRR1036007	bone
SRP033266	SRS506060	SRR1036008	bone
SRP033266	SRS506060	SRR1036009	bone
SRP033266	SRS506061	SRR1036013	bone
SRP033266	SRS506061	SRR1036014	bone
SRP033266	SRS506061	SRR1036015	bone
SRP033266	SRS506061	SRR1036016	bone
SRP033266	SRS506061	SRR1036017	bone
SRP033266	SRS506061	SRR1036018	bone
SRP033266	SRS506062	SRR1036010	bone
SRP033266	SRS506062	SRR1036011	bone
SRP033266	SRS506062	SRR1036012	bone
SRP033266	SRS506063	SRR1036019	blood
SRP033266	SRS506063	SRR1036020	blood
SRP033266	SRS506063	SRR1036021	blood
SRP033266	SRS506063	SRR1036022	blood
SRP033266	SRS506063	SRR1036023	blood
SRP033266	SRS506064	SRR1036024	blood
SRP033266	SRS506064	SRR1036025	blood
SRP033266	SRS506064	SRR1036026	blood
SRP033266	SRS506064	SRR1036027	blood
SRP033266	SRS506064	SRR1036028	blood
SRP033266	SRS506064	SRR1036029	blood
SRP033266	SRS506065	SRR1036030	blood
SRP033266	SRS506065	SRR1036031	blood
SRP033266	SRS506065	SRR1036032	blood
SRP033266	SRS506065	SRR1036033	blood
SRP033266	SRS506065	SRR1036034	blood
SRP033266	SRS506065	SRR1036035	blood
SRP033266	SRS506065	SRR1036036	blood
SRP033266	SRS506065	SRR1036037	blood
SRP033266	SRS506066	SRR1036038	blood
SRP033266	SRS506066	SRR1036039	blood
SRP033266	SRS506066	SRR1036040	blood
SRP033266	SRS506067	SRR1036041	blood
SRP033266	SRS506068	SRR1036042	blood
SRP033266	SRS506068	SRR1036043	blood
SRP033266	SRS506068	SRR1036044	blood
SRP033266	SRS506068	SRR1036045	blood
SRP033266	SRS506068	SRR1036046	blood
SRP033266	SRS506068	SRR1036047	blood
SRP033266	SRS506068	SRR1036048	blood
SRP033266	SRS506068	SRR1036049	blood
SRP033266	SRS506069	SRR1036050	blood
SRP033266	SRS506069	SRR1036051	blood
SRP033266	SRS506069	SRR1036052	blood
SRP033266	SRS506069	SRR1036053	blood
SRP033266	SRS506069	SRR1036054	blood
SRP033266	SRS506070	SRR1036055	blood
SRP033266	SRS506070	SRR1036056	blood
SRP033266	SRS506070	SRR1036057	blood
SRP033266	SRS506071	SRR1036058	blood
SRP033266	SRS506071	SRR1036059	blood
SRP033266	SRS506071	SRR1036060	blood
SRP033266	SRS506071	SRR1036061	blood
SRP033266	SRS506071	SRR1036062	blood
SRP033266	SRS506071	SRR1036063	blood
SRP033266	SRS506071	SRR1036064	blood
SRP033266	SRS506071	SRR1036065	blood
SRP033266	SRS506072	SRR1036066	blood
SRP033266	SRS506072	SRR1036067	blood
SRP033266	SRS506072	SRR1036068	blood
SRP033266	SRS506072	SRR1036069	blood
SRP033266	SRS506072	SRR1036070	blood
SRP033266	SRS506072	SRR1036071	blood
SRP033266	SRS506072	SRR1036072	blood
SRP033266	SRS506072	SRR1036073	blood
SRP033266	SRS506073	SRR1036074	blood
SRP033266	SRS506073	SRR1036075	blood
SRP033266	SRS506073	SRR1036076	blood
SRP033266	SRS506073	SRR1036077	blood
SRP033266	SRS506073	SRR1036078	blood
SRP033266	SRS506073	SRR1036079	blood
SRP033266	SRS506073	SRR1036080	blood
SRP033266	SRS506073	SRR1036081	blood
SRP033266	SRS506074	SRR1036082	blood
SRP033266	SRS506074	SRR1036083	blood
SRP033266	SRS506074	SRR1036084	blood
SRP033266	SRS506075	SRR1036090	blood
SRP033266	SRS506075	SRR1036091	blood
SRP033266	SRS506075	SRR1036092	blood
SRP033266	SRS506075	SRR1036093	blood
SRP033266	SRS506075	SRR1036094	blood
SRP033266	SRS506076	SRR1036085	blood
SRP033266	SRS506076	SRR1036086	blood
SRP033266	SRS506076	SRR1036087	blood
SRP033266	SRS506076	SRR1036088	blood
SRP033266	SRS506076	SRR1036089	blood
SRP033266	SRS506077	SRR1036095	blood
SRP033266	SRS506077	SRR1036096	blood
SRP033266	SRS506077	SRR1036097	blood
SRP033266	SRS506077	SRR1036098	blood
SRP033266	SRS506077	SRR1036099	blood
SRP033266	SRS506078	SRR1036100	blood
SRP033266	SRS506078	SRR1036101	blood
SRP033266	SRS506078	SRR1036102	blood
SRP033266	SRS506078	SRR1036103	blood
SRP033266	SRS506078	SRR1036104	blood
SRP033266	SRS506079	SRR1036105	blood
SRP033266	SRS506079	SRR1036106	blood
SRP033266	SRS506079	SRR1036107	blood
SRP033266	SRS506079	SRR1036108	blood
SRP033266	SRS506079	SRR1036109	blood
SRP033266	SRS506080	SRR1036110	blood
SRP033266	SRS506080	SRR1036111	blood
SRP033266	SRS506080	SRR1036112	blood
SRP033266	SRS506080	SRR1036113	blood
SRP033266	SRS506080	SRR1036114	blood
SRP033266	SRS506081	SRR1036115	blood
SRP033266	SRS506081	SRR1036116	blood
SRP033266	SRS506081	SRR1036117	blood
SRP033266	SRS506081	SRR1036118	blood
SRP033266	SRS506081	SRR1036119	blood
SRP033266	SRS506082	SRR1036120	blood
SRP033266	SRS506082	SRR1036121	blood
SRP033266	SRS506082	SRR1036122	blood
SRP033266	SRS506082	SRR1036123	blood
SRP033266	SRS506082	SRR1036124	blood
SRP033266	SRS506083	SRR1036125	blood
SRP033266	SRS506083	SRR1036126	blood
SRP033266	SRS506083	SRR1036127	blood
SRP033266	SRS506083	SRR1036128	blood
SRP033266	SRS506083	SRR1036129	blood
SRP033266	SRS506083	SRR1036130	blood
SRP033266	SRS506083	SRR1036131	blood
SRP033266	SRS506083	SRR1036132	blood
SRP033266	SRS506084	SRR1036133	blood
SRP033266	SRS506084	SRR1036134	blood
SRP033266	SRS506084	SRR1036135	blood
SRP033266	SRS506084	SRR1036136	blood
SRP033266	SRS506084	SRR1036137	blood
SRP033266	SRS506085	SRR1036138	blood
SRP033266	SRS506085	SRR1036139	blood
SRP033266	SRS506085	SRR1036140	blood
SRP033266	SRS506085	SRR1036141	blood
SRP033266	SRS506085	SRR1036142	blood
SRP033266	SRS506085	SRR1036143	blood
SRP033266	SRS506085	SRR1036144	blood
SRP033266	SRS506085	SRR1036145	blood
SRP033267	SRS506307	SRR1036391	stem cell
SRP033267	SRS506308	SRR1036392	stem cell
SRP033267	SRS506309	SRR1036393	stem cell
SRP033267	SRS506310	SRR1036394	stem cell
SRP033267	SRS506311	SRR1036395	stem cell
SRP033267	SRS506312	SRR1036396	stem cell
SRP033491	SRS510685	SRR1042583	umbilical cord
SRP033491	SRS510685	SRR1042584	umbilical cord
SRP033491	SRS510685	SRR1042585	umbilical cord
SRP033491	SRS510686	SRR1042586	umbilical cord
SRP033491	SRS510686	SRR1042587	umbilical cord
SRP033491	SRS510686	SRR1042588	umbilical cord
SRP033491	SRS510687	SRR1042589	umbilical cord
SRP033491	SRS510687	SRR1042591	umbilical cord
SRP033725	SRS513906	SRR1047813	brain
SRP033725	SRS513906	SRR1047814	brain
SRP033725	SRS513906	SRR1047815	brain
SRP033725	SRS513906	SRR1047816	brain
SRP033725	SRS513906	SRR1047817	brain
SRP033725	SRS513907	SRR1047818	brain
SRP033725	SRS513907	SRR1047819	brain
SRP033725	SRS513907	SRR1047820	brain
SRP033725	SRS513907	SRR1047821	brain
SRP033725	SRS513907	SRR1047822	brain
SRP033725	SRS513908	SRR1047823	brain
SRP033725	SRS513908	SRR1047824	brain
SRP033725	SRS513908	SRR1047825	brain
SRP033725	SRS513908	SRR1047826	brain
SRP033725	SRS513908	SRR1047827	brain
SRP033725	SRS513909	SRR1047828	brain
SRP033725	SRS513909	SRR1047829	brain
SRP033725	SRS513909	SRR1047830	brain
SRP033725	SRS513909	SRR1047831	brain
SRP033725	SRS513909	SRR1047832	brain
SRP033725	SRS513910	SRR1047833	brain
SRP033725	SRS513910	SRR1047834	brain
SRP033725	SRS513910	SRR1047835	brain
SRP033725	SRS513910	SRR1047836	brain
SRP033725	SRS513910	SRR1047837	brain
SRP033725	SRS513911	SRR1047838	brain
SRP033725	SRS513911	SRR1047839	brain
SRP033725	SRS513911	SRR1047840	brain
SRP033725	SRS513911	SRR1047841	brain
SRP033725	SRS513911	SRR1047842	brain
SRP033725	SRS513912	SRR1047843	brain
SRP033725	SRS513912	SRR1047844	brain
SRP033725	SRS513912	SRR1047845	brain
SRP033725	SRS513912	SRR1047846	brain
SRP033725	SRS513912	SRR1047847	brain
SRP033725	SRS513913	SRR1047848	brain
SRP033725	SRS513913	SRR1047849	brain
SRP033725	SRS513913	SRR1047850	brain
SRP033725	SRS513913	SRR1047851	brain
SRP033725	SRS513913	SRR1047852	brain
SRP033725	SRS513914	SRR1047853	brain
SRP033725	SRS513914	SRR1047854	brain
SRP033725	SRS513914	SRR1047855	brain
SRP033725	SRS513914	SRR1047856	brain
SRP033725	SRS513914	SRR1047857	brain
SRP033725	SRS513915	SRR1047858	brain
SRP033725	SRS513915	SRR1047859	brain
SRP033725	SRS513915	SRR1047860	brain
SRP033725	SRS513915	SRR1047861	brain
SRP033725	SRS513916	SRR1047863	brain
SRP033725	SRS513917	SRR1047864	brain
SRP033725	SRS513918	SRR1047865	brain
SRP033725	SRS513919	SRR1047866	brain
SRP033725	SRS513920	SRR1047867	brain
SRP033725	SRS513921	SRR1047868	brain
SRP033725	SRS513922	SRR1047869	brain
SRP033725	SRS513923	SRR1047870	brain
SRP033725	SRS513924	SRR1047871	brain
SRP033725	SRS513925	SRR1047872	brain
SRP033725	SRS513926	SRR1047873	brain
SRP033725	SRS513927	SRR1047874	brain
SRP034009	SRS514880	SRR1049363	cervix
SRP034009	SRS514881	SRR1049364	cervix
SRP034009	SRS514882	SRR1049365	cervix
SRP034009	SRS514883	SRR1049366	cervix
SRP034009	SRS514884	SRR1049367	cervix
SRP034009	SRS514885	SRR1049368	cervix
SRP034592	SRS516583	SRR1054283	prostate
SRP034592	SRS516584	SRR1054284	prostate
SRP034592	SRS516585	SRR1054285	prostate
SRP034592	SRS516586	SRR1054286	prostate
SRP034592	SRS516587	SRR1054287	prostate
SRP034592	SRS516588	SRR1054288	prostate
SRP034592	SRS516589	SRR1054289	prostate
SRP034592	SRS516590	SRR1054290	prostate
SRP034592	SRS516591	SRR1054291	prostate
SRP034592	SRS516592	SRR1054292	prostate
SRP034606	SRS516989	SRR1055095	stem cell
SRP034606	SRS516990	SRR1055094	stem cell
SRP034606	SRS516991	SRR1055096	stem cell
SRP034606	SRS516992	SRR1055097	stem cell
SRP034606	SRS516993	SRR1055098	stem cell
SRP034606	SRS516994	SRR1055099	stem cell
SRP034606	SRS516995	SRR1055100	stem cell
SRP034606	SRS516996	SRR1055101	stem cell
SRP034606	SRS516997	SRR1055102	stem cell
SRP034606	SRS516998	SRR1055103	stem cell
SRP034606	SRS516999	SRR1055104	stem cell
SRP034606	SRS517000	SRR1055105	stem cell
SRP034698	SRS518767	SRR1057523	skin
SRP034698	SRS518768	SRR1057524	skin
SRP034698	SRS518769	SRR1057525	skin
SRP034698	SRS518770	SRR1057526	skin
SRP034698	SRS518772	SRR1057528	skin
SRP034698	SRS518773	SRR1057529	skin
SRP034698	SRS518774	SRR1057530	skin
SRP034711	SRS518987	SRR1057978	blood
SRP034711	SRS518988	SRR1057979	blood
SRP034711	SRS518989	SRR1057980	blood
SRP034711	SRS518990	SRR1057981	blood
SRP034711	SRS518991	SRR1057982	blood
SRP034711	SRS518992	SRR1057983	blood
SRP034711	SRS518993	SRR1057984	blood
SRP034711	SRS518994	SRR1057985	blood
SRP034711	SRS518995	SRR1057986	blood
SRP034711	SRS518996	SRR1057987	blood
SRP034711	SRS518997	SRR1057988	blood
SRP034711	SRS518998	SRR1057989	blood
SRP034711	SRS518999	SRR1057990	blood
SRP034711	SRS519000	SRR1057991	blood
SRP034711	SRS519001	SRR1057992	blood
SRP034732	SRS519890	SRR1060753	blood
SRP034732	SRS519891	SRR1060754	blood
SRP034732	SRS519892	SRR1060755	blood
SRP034732	SRS519893	SRR1060756	blood
SRP034732	SRS519894	SRR1060757	blood
SRP034732	SRS519895	SRR1060758	blood
SRP034732	SRS519896	SRR1060759	blood
SRP034732	SRS519897	SRR1060761	blood
SRP034732	SRS519898	SRR1060760	blood
SRP034732	SRS519899	SRR1060762	blood
SRP034732	SRS519900	SRR1060763	blood
SRP034732	SRS519901	SRR1060764	blood
SRP034732	SRS519902	SRR1060765	blood
SRP034732	SRS519903	SRR1060766	blood
SRP034732	SRS519904	SRR1060767	blood
SRP034732	SRS519905	SRR1060768	blood
SRP034732	SRS519906	SRR1060769	blood
SRP034732	SRS519907	SRR1060770	blood
SRP034732	SRS519908	SRR1060771	blood
SRP034732	SRS519909	SRR1060772	blood
SRP034732	SRS519910	SRR1060773	blood
SRP034732	SRS519911	SRR1060774	blood
SRP034732	SRS519912	SRR1060775	blood
SRP034732	SRS519913	SRR1060776	blood
SRP034732	SRS519914	SRR1060777	blood
SRP034732	SRS519915	SRR1060778	blood
SRP034732	SRS519917	SRR1060780	blood
SRP034732	SRS519919	SRR1060782	blood
SRP034732	SRS519920	SRR1060783	blood
SRP034732	SRS519921	SRR1060784	blood
SRP034732	SRS519922	SRR1060785	blood
SRP034732	SRS519923	SRR1060786	blood
SRP034732	SRS519924	SRR1060787	blood
SRP034732	SRS519925	SRR1060788	blood
SRP034732	SRS519926	SRR1060789	blood
SRP034732	SRS519927	SRR1060790	blood
SRP034732	SRS519928	SRR1060791	blood
SRP034732	SRS519929	SRR1060792	blood
SRP034732	SRS519930	SRR1060793	blood
SRP034732	SRS519931	SRR1060794	blood
SRP034732	SRS519932	SRR1060795	blood
SRP034732	SRS519933	SRR1060796	blood
SRP034732	SRS519934	SRR1060797	blood
SRP034732	SRS519935	SRR1060798	blood
SRP034732	SRS519936	SRR1060799	blood
SRP035268	SRS528028	SRR1105566	umbilical cord
SRP035268	SRS528029	SRR1105567	umbilical cord
SRP035268	SRS528030	SRR1105569	umbilical cord
SRP035268	SRS528031	SRR1105568	umbilical cord
