project	sample	run	sharq_beta_tissue
SRP012682	SRS629789	SRR1357042	Esophagus
SRP012682	SRS389015	SRR657695	Heart
SRP012682	SRS646021	SRR1458955	Testis
SRP012682	SRS648645	SRR1475466	Uterus
SRP012682	SRS374699	SRR612419	Brain
SRP012682	SRS627064	SRR1330675	Brain
SRP012682	SRS638002	SRR1402922	Thyroid
SRP012682	SRS649757	SRR1490313	Skin
SRP012682	SRS639167	SRR1413414	Brain
SRP012682	SRS645945	SRR1457291	Blood
SRP012682	SRS626986	SRR1330176	Colon
SRP012682	SRS626946	SRR1329530	Colon
SRP012682	SRS629817	SRR1357650	Heart
SRP012682	SRS627581	SRR1336481	Brain
SRP012682	SRS634153	SRR1376852	Liver
SRP012682	SRS638147	SRR1405641	Pituitary
SRP012682	SRS650065	SRR1498183	Skin
SRP012682	SRS526152	SRR1098712	Adipose Tissue
SRP012682	SRS644166	SRR1436468	Salivary Gland
SRP012682	SRS635179	SRR1383018	Brain
SRP012682	SRS650079	SRR1498482	Brain
SRP012682	SRS524724	SRR1080811	Testis
SRP012682	SRS631318	SRR1366495	Esophagus
SRP012682	SRS408118	SRR807775	Skin
SRP012682	SRS636332	SRR1389820	Skin
SRP012682	SRS648651	SRR1475587	Blood Vessel
SRP012682	SRS524767	SRR1081813	Colon
SRP012682	SRS648292	SRR1468162	Muscle
SRP012682	SRS644560	SRR1443592	Esophagus
SRP012682	SRS643847	SRR1429770	Esophagus
SRP012682	SRS650193	SRR1500998	Brain
SRP012682	SRS625226	SRR1316254	Brain
SRP012682	SRS648483	SRR1472237	Heart
SRP012682	SRS626217	SRR1326059	Esophagus
SRP012682	SRS624912	SRR1314071	Thyroid
SRP012682	SRS648417	SRR1470816	Heart
SRP012682	SRS625701	SRR1323491	Liver
SRP012682	SRS627088	SRR1331220	Muscle
SRP012682	SRS648333	SRR1469036	Bone Marrow
SRP012682	SRS645993	SRR1458358	Heart
SRP012682	SRS630012	SRR1361546	Muscle
SRP012682	SRS648398	SRR1470397	Brain
SRP012682	SRS648676	SRR1476125	Salivary Gland
SRP012682	SRS648146	SRR1465018	Blood
SRP012682	SRS648246	SRR1467149	Prostate
SRP012682	SRS627311	SRR1334265	Blood Vessel
SRP012682	SRS649583	SRR1486584	Esophagus
SRP012682	SRS625190	SRR1315739	Blood Vessel
SRP012682	SRS637922	SRR1401295	Brain
SRP012682	SRS637908	SRR1400974	Adipose Tissue
SRP012682	SRS649773	SRR1490658	Kidney
SRP012682	SRS645977	SRR1457994	Skin
SRP012682	SRS631760	SRR1370216	Lung
SRP012682	SRS636578	SRR1391985	Esophagus
SRP012682	SRS649621	SRR1487403	Colon
SRP012682	SRS638271	SRR1407734	Testis
SRP012682	SRS374832	SRR614683	Heart
SRP012682	SRS629763	SRR1356444	Brain
SRP012682	SRS625457	SRR1318998	Heart
SRP012682	SRS649561	SRR1486156	Muscle
SRP012682	SRS625478	SRR1319443	Blood Vessel
SRP012682	SRS637634	SRR1396191	Blood
SRP012682	SRS643923	SRR1431429	Skin
SRP012682	SRS635312	SRR1384163	Esophagus
SRP012682	SRS638066	SRR1403915	Brain
SRP012682	SRS524366	SRR1072676	Skin
SRP012682	SRS633874	SRR1374778	Thyroid
SRP012682	SRS638362	SRR1409046	Colon
SRP012682	SRS650175	SRR1500598	Blood Vessel
SRP012682	SRS374984	SRR615575	Skin
SRP012682	SRS625528	SRR1320342	Brain
SRP012682	SRS648765	SRR1477991	Blood
SRP012682	SRS389753	SRR660545	Muscle
SRP012682	SRS637626	SRR1396017	Skin
SRP012682	SRS408657	SRR817609	Nerve
SRP012682	SRS630057	SRR1362245	Pituitary
SRP012682	SRS637811	SRR1399113	Prostate
SRP012682	SRS629222	SRR1346755	Adrenal Gland
SRP012682	SRS374688	SRR612275	Skin
SRP012682	SRS526036	SRR1096525	Esophagus
SRP012682	SRS644024	SRR1433555	Adipose Tissue
SRP012682	SRS636706	SRR1392795	Heart
SRP012682	SRS627750	SRR1338103	Liver
SRP012682	SRS525217	SRR1090698	Ovary
SRP012682	SRS648777	SRR1478228	Adipose Tissue
SRP012682	SRS645969	SRR1457814	Blood Vessel
SRP012682	SRS637799	SRR1398863	Pancreas
SRP012682	SRS644543	SRR1443224	Vagina
SRP012682	SRS631416	SRR1367943	Brain
SRP012682	SRS648496	SRR1472529	Adrenal Gland
SRP012682	SRS643834	SRR1429494	Skin
SRP012682	SRS374993	SRR615635	Muscle
SRP012682	SRS635421	SRR1385434	Esophagus
SRP012682	SRS644025	SRR1433576	Blood
SRP012682	SRS635420	SRR1385411	Muscle
SRP012682	SRS625714	SRR1323788	Spleen
SRP012682	SRS648695	SRR1476507	Prostate
SRP012682	SRS648567	SRR1474000	Colon
SRP012682	SRS525998	SRR1095768	Esophagus
SRP012682	SRS639399	SRR1417873	Blood Vessel
SRP012682	SRS648884	SRR1480525	Skin
SRP012682	SRS650153	SRR1500131	Colon
SRP012682	SRS648244	SRR1467102	Adipose Tissue
SRP012682	SRS525129	SRR1089134	Ovary
SRP012682	SRS637042	SRR1393488	Skin
SRP012682	SRS628340	SRR1342739	Muscle
SRP012682	SRS644550	SRR1443376	Blood Vessel
SRP012682	SRS644083	SRR1434803	Brain
SRP012682	SRS639293	SRR1415854	Colon
SRP012682	SRS525185	SRR1089926	Thyroid
SRP012682	SRS629383	SRR1349387	Skin
SRP012682	SRS636079	SRR1387286	Colon
SRP012682	SRS628361	SRR1343197	Brain
SRP012682	SRS524894	SRR1084698	Esophagus
SRP012682	SRS650168	SRR1500450	Adipose Tissue
SRP012682	SRS526167	SRR1099096	Adipose Tissue
SRP012682	SRS525067	SRR1088016	Skin
SRP012682	SRS644384	SRR1439831	Vagina
SRP012682	SRS636560	SRR1391598	Brain
SRP012682	SRS637801	SRR1398905	Adrenal Gland
SRP012682	SRS525011	SRR1087463	Vagina
SRP012682	SRS526706	SRR1102830	Muscle
SRP012682	SRS526695	SRR1102562	Skin
SRP012682	SRS630093	SRR1362664	Colon
SRP012682	SRS525337	SRR1092961	Skin
SRP012682	SRS645752	SRR1453127	Blood Vessel
SRP012682	SRS629747	SRR1356101	Adipose Tissue
SRP012682	SRS624917	SRR1314187	Brain
SRP012682	SRS627880	SRR1340762	Small Intestine
SRP012682	SRS526593	SRR1101085	Adipose Tissue
SRP012682	SRS389806	SRR662126	Muscle
SRP012682	SRS638326	SRR1408769	Brain
SRP012682	SRS644678	SRR1446071	Brain
SRP012682	SRS374767	SRR613366	Brain
SRP012682	SRS648429	SRR1471074	Esophagus
SRP012682	SRS389135	SRR656167	Brain
SRP012682	SRS648126	SRR1464601	Muscle
SRP012682	SRS534672	SRR1120276	Ovary
SRP012682	SRS645952	SRR1457437	Stomach
SRP012682	SRS645819	SRR1454568	Testis
SRP012682	SRS626195	SRR1325578	Esophagus
SRP012682	SRS524210	SRR1069121	Skin
SRP012682	SRS389870	SRR661397	Blood
SRP012682	SRS645868	SRR1455631	Pancreas
SRP012682	SRS634141	SRR1376597	Brain
SRP012682	SRS644194	SRR1437056	Thyroid
SRP012682	SRS524441	SRR1074550	Nerve
SRP012682	SRS526090	SRR1097525	Colon
SRP012682	SRS525261	SRR1091230	Esophagus
SRP012682	SRS625452	SRR1318879	Adipose Tissue
SRP012682	SRS650156	SRR1500194	Pituitary
SRP012682	SRS649764	SRR1490465	Brain
SRP012682	SRS643962	SRR1432231	Colon
SRP012682	SRS631331	SRR1366772	Thyroid
SRP012682	SRS648473	SRR1472012	Liver
SRP012682	SRS648370	SRR1469859	Heart
SRP012682	SRS625315	SRR1316833	Skin
SRP012682	SRS644662	SRR1445723	Skin
SRP012682	SRS524403	SRR1073581	Adipose Tissue
SRP012682	SRS634364	SRR1378243	Heart
SRP012682	SRS637800	SRR1398887	Skin
SRP012682	SRS627810	SRR1339387	Brain
SRP012682	SRS648463	SRR1471795	Adipose Tissue
SRP012682	SRS648299	SRR1468292	Esophagus
SRP012682	SRS644000	SRR1433088	Brain
SRP012682	SRS524321	SRR1071594	Muscle
SRP012682	SRS623835	SRR1307808	Pancreas
SRP012682	SRS524812	SRR1082733	Adrenal Gland
SRP012682	SRS524780	SRR1082104	Skin
SRP012682	SRS623846	SRR1308035	Adrenal Gland
SRP012682	SRS650171	SRR1500516	Colon
SRP012682	SRS526149	SRR1098660	Colon
SRP012682	SRS524256	SRR1070184	Adipose Tissue
SRP012682	SRS629655	SRR1354931	Adipose Tissue
SRP012682	SRS526022	SRR1096315	Uterus
SRP012682	SRS374708	SRR612539	Muscle
SRP012682	SRS648852	SRR1479826	Uterus
SRP012682	SRS624527	SRR1314054	Spleen
SRP012682	SRS637720	SRR1397971	Blood Vessel
SRP012682	SRS637924	SRR1401317	Blood Vessel
SRP012682	SRS648835	SRR1479510	Brain
SRP012682	SRS389040	SRR657683	Brain
SRP012682	SRS525077	SRR1088168	Blood
SRP012682	SRS643867	SRR1430226	Esophagus
SRP012682	SRS645784	SRR1453831	Stomach
SRP012682	SRS524826	SRR1083076	Blood Vessel
SRP012682	SRS524600	SRR1077944	Spleen
SRP012682	SRS644046	SRR1434027	Esophagus
SRP012682	SRS631405	SRR1367693	Blood
SRP012682	SRS644772	SRR1448118	Esophagus
SRP012682	SRS648827	SRR1479349	Skin
SRP012682	SRS648410	SRR1470665	Stomach
SRP012682	SRS626835	SRR1328895	Brain
SRP012682	SRS524759	SRR1081639	Esophagus
SRP012682	SRS374831	SRR614491	Blood Vessel
SRP012682	SRS626975	SRR1329947	Esophagus
SRP012682	SRS524251	SRR1070060	Esophagus
SRP012682	SRS638203	SRR1406582	Blood Vessel
SRP012682	SRS524391	SRR1073291	Skin
SRP012682	SRS629962	SRR1360587	Heart
SRP012682	SRS525064	SRR1087942	Esophagus
SRP012682	SRS525210	SRR1090530	Skin
SRP012682	SRS389685	SRR659460	Skin
SRP012682	SRS526037	SRR1096547	Breast
SRP012682	SRS645924	SRR1456818	Breast
SRP012682	SRS526575	SRR1100677	Adipose Tissue
SRP012682	SRS627856	SRR1340325	Liver
SRP012682	SRS526587	SRR1100965	Esophagus
SRP012682	SRS636585	SRR1392097	Colon
SRP012682	SRS389829	SRR662007	Brain
SRP012682	SRS649624	SRR1487465	Thyroid
SRP012682	SRS626834	SRR1328869	Blood
SRP012682	SRS627868	SRR1340508	Brain
SRP012682	SRS1036183	SRR2166006	Thyroid
SRP012682	SRS644383	SRR1439807	Brain
SRP012682	SRS333613	SRR604230	Heart
SRP012682	SRS333080	SRR598332	Brain
SRP012682	SRS648887	SRR1480587	Spleen
SRP012682	SRS639439	SRR1418707	Blood
SRP012682	SRS408340	SRR811653	Blood Vessel
SRP012682	SRS629948	SRR1360359	Blood
SRP012682	SRS637275	SRR1394297	Brain
SRP012682	SRS636075	SRR1387199	Brain
SRP012682	SRS629572	SRR1353437	Blood
SRP012682	SRS408590	SRR816336	Breast
SRP012682	SRS408839	SRR820280	Esophagus
SRP012682	SRS633865	SRR1374585	Pancreas
SRP012682	SRS333584	SRR602808	Brain
SRP012682	SRS648564	SRR1473936	Brain
SRP012682	SRS389934	SRR662103	Adipose Tissue
SRP012682	SRS408144	SRR808272	Skin
SRP012682	SRS389902	SRR662954	Lung
SRP012682	SRS333397	SRR602010	Muscle
SRP012682	SRS408778	SRR819293	Blood Vessel
SRP012682	SRS389104	SRR656179	Brain
SRP012682	SRS408278	SRR810249	Muscle
SRP012682	SRS644056	SRR1434250	Brain
SRP012682	SRS635380	SRR1385036	Brain
SRP012682	SRS408239	SRR809565	Colon
SRP012682	SRS625479	SRR1319461	Blood
SRP012682	SRS638098	SRR1404601	Brain
SRP012682	SRS643852	SRR1429891	Brain
SRP012682	SRS625200	SRR1315949	Brain
SRP012682	SRS629269	SRR1347667	Heart
SRP012682	SRS644595	SRR1444324	Adipose Tissue
SRP012682	SRS408742	SRR818773	Muscle
SRP012682	SRS648213	SRR1466445	Adrenal Gland
SRP012682	SRS332985	SRR608096	Heart
SRP012682	SRS648479	SRR1472150	Brain
SRP012682	SRS648850	SRR1479779	Brain
SRP012682	SRS626825	SRR1328668	Skin
SRP012682	SRS408390	SRR813019	Blood
SRP012682	SRS524342	SRR1072104	Pancreas
SRP012682	SRS408922	SRR821581	Brain
SRP012682	SRS408334	SRR811515	Esophagus
SRP012682	SRS635148	SRR1382532	Brain
SRP012682	SRS635277	SRR1383612	Brain
SRP012682	SRS333359	SRR602169	Brain
SRP012682	SRS389845	SRR665514	Heart
SRP012682	SRS625698	SRR1323422	Blood
SRP012682	SRS389717	SRR660764	Adipose Tissue
SRP012682	SRS650112	SRR1499236	Nerve
SRP012682	SRS389068	SRR656083	Nerve
SRP012682	SRS645817	SRR1454522	Heart
SRP012682	SRS648717	SRR1476974	Colon
SRP012682	SRS408608	SRR816770	Brain
SRP012682	SRS649544	SRR1485764	Skin
SRP012682	SRS643880	SRR1430507	Ovary
SRP012682	SRS649600	SRR1486949	Skin
SRP012682	SRS627585	SRR1336569	Muscle
SRP012682	SRS410272	SRR824039	Bone Marrow
SRP012682	SRS644038	SRR1433860	Blood
SRP012682	SRS639480	SRR1419615	Heart
SRP012682	SRS408654	SRR817539	Nerve
SRP012682	SRS332963	SRR604002	Blood
SRP012682	SRS408328	SRR811379	Blood
SRP012682	SRS644215	SRR1437491	Esophagus
SRP012682	SRS646071	SRR1460095	Small Intestine
SRP012682	SRS333527	SRR598172	Blood
SRP012682	SRS648127	SRR1464618	Blood
SRP012682	SRS643848	SRR1429802	Heart
SRP012682	SRS628791	SRR1345436	Heart
SRP012682	SRS639509	SRR1420238	Breast
SRP012682	SRS629627	SRR1354577	Brain
SRP012682	SRS524629	SRR1078612	Testis
SRP012682	SRS374969	SRR615599	Brain
SRP012682	SRS645975	SRR1457949	Vagina
SRP012682	SRS639451	SRR1418968	Blood
SRP012682	SRS648120	SRR1464473	Esophagus
SRP012682	SRS627900	SRR1341034	Thyroid
SRP012682	SRS636571	SRR1391832	Skin
SRP012682	SRS627082	SRR1331083	Skin
SRP012682	SRS524552	SRR1076868	Pancreas
SRP012682	SRS625492	SRR1319731	Adipose Tissue
SRP012682	SRS648409	SRR1470643	Skin
SRP012682	SRS644641	SRR1445280	Skin
SRP012682	SRS629631	SRR1354665	Blood
SRP012682	SRS526687	SRR1102369	Stomach
SRP012682	SRS525306	SRR1092232	Skin
SRP012682	SRS644034	SRR1433771	Skin
SRP012682	SRS639393	SRR1417749	Stomach
SRP012682	SRS644030	SRR1433684	Heart
SRP012682	SRS643925	SRR1431475	Skin
SRP012682	SRS627521	SRR1335984	Pancreas
SRP012682	SRS524262	SRR1070332	Esophagus
SRP012682	SRS637846	SRR1399821	Blood Vessel
SRP012682	SRS625547	SRR1320735	Skin
SRP012682	SRS636124	SRR1388145	Adipose Tissue
SRP012682	SRS629886	SRR1359080	Adrenal Gland
SRP012682	SRS638558	SRR1410801	Nerve
SRP012682	SRS374828	SRR614984	Blood Vessel
SRP012682	SRS389750	SRR660510	Adipose Tissue
SRP012682	SRS639441	SRR1418747	Salivary Gland
SRP012682	SRS646077	SRR1460235	Thyroid
SRP012682	SRS629993	SRR1361114	Skin
SRP012682	SRS631775	SRR1370551	Adipose Tissue
SRP012682	SRS408517	SRR815568	Esophagus
SRP012682	SRS649452	SRR1485099	Skin
SRP012682	SRS628789	SRR1345390	Blood Vessel
SRP012682	SRS643841	SRR1429641	Brain
SRP012682	SRS524847	SRR1083579	Skin
SRP012682	SRS629746	SRR1356078	Ovary
SRP012682	SRS636364	SRR1390516	Brain
SRP012682	SRS625456	SRR1318966	Skin
SRP012682	SRS627706	SRR1337215	Blood Vessel
SRP012682	SRS626947	SRR1329551	Brain
SRP012682	SRS389921	SRR661913	Blood
SRP012682	SRS644672	SRR1445939	Pancreas
SRP012682	SRS631424	SRR1368117	Muscle
SRP012682	SRS644590	SRR1444222	Esophagus
SRP012682	SRS644015	SRR1433374	Breast
SRP012682	SRS389808	SRR661133	Brain
SRP012682	SRS649747	SRR1490097	Esophagus
SRP012682	SRS524226	SRR1069490	Skin
SRP012682	SRS644128	SRR1435730	Kidney
SRP012682	SRS389123	SRR658247	Brain
SRP012682	SRS644522	SRR1442754	Muscle
SRP012682	SRS649594	SRR1486821	Esophagus
SRP012682	SRS631472	SRR1368917	Thyroid
SRP012682	SRS645941	SRR1457197	Thyroid
SRP012682	SRS644012	SRR1433311	Thyroid
SRP012682	SRS639384	SRR1417547	Blood Vessel
SRP012682	SRS627794	SRR1339047	Bone Marrow
SRP012682	SRS648110	SRR1464258	Adipose Tissue
SRP012682	SRS649540	SRR1485678	Skin
SRP012682	SRS524604	SRR1078020	Skin
SRP012682	SRS389163	SRR656373	Thyroid
SRP012682	SRS525316	SRR1092468	Prostate
SRP012682	SRS638148	SRR1405660	Adipose Tissue
SRP012682	SRS625400	SRR1318089	Salivary Gland
SRP012682	SRS625312	SRR1316769	Skin
SRP012682	SRS638000	SRR1402882	Brain
SRP012682	SRS625508	SRR1320034	Esophagus
SRP012682	SRS648791	SRR1478547	Adipose Tissue
SRP012682	SRS333265	SRR598725	Blood
SRP012682	SRS629943	SRR1360258	Colon
SRP012682	SRS643963	SRR1432253	Adipose Tissue
SRP012682	SRS644535	SRR1443049	Bone Marrow
SRP012682	SRS629242	SRR1347190	Nerve
SRP012682	SRS645805	SRR1454265	Thyroid
SRP012682	SRS645877	SRR1455825	Adrenal Gland
SRP012682	SRS644733	SRR1447259	Brain
SRP012682	SRS623994	SRR1311205	Spleen
SRP012682	SRS623973	SRR1310876	Colon
SRP012682	SRS649532	SRR1485499	Blood Vessel
SRP012682	SRS631454	SRR1368529	Blood
SRP012682	SRS374805	SRR613186	Heart
SRP012682	SRS645816	SRR1454498	Thyroid
SRP012682	SRS628787	SRR1345347	Testis
SRP012682	SRS389892	SRR661711	Thyroid
SRP012682	SRS525347	SRR1093172	Esophagus
SRP012682	SRS374715	SRR612380	Brain
SRP012682	SRS374773	SRR612863	Adipose Tissue
SRP012682	SRS408543	SRR815805	Skin
SRP012682	SRS648832	SRR1479450	Uterus
SRP012682	SRS645748	SRR1453047	Pancreas
SRP012682	SRS374935	SRR614443	Brain
SRP012682	SRS644716	SRR1446892	Brain
SRP012682	SRS524732	SRR1080998	Blood
SRP012682	SRS626602	SRR1327473	Blood Vessel
SRP012682	SRS625465	SRR1319158	Brain
SRP012682	SRS638115	SRR1404951	Colon
SRP012682	SRS649750	SRR1490160	Skin
SRP012682	SRS524918	SRR1085285	Adipose Tissue
SRP012682	SRS628405	SRR1343795	Heart
SRP012682	SRS649763	SRR1490447	Blood Vessel
SRP012682	SRS629664	SRR1355126	Nerve
SRP012682	SRS631469	SRR1368856	Brain
SRP012682	SRS644601	SRR1444460	Brain
SRP012682	SRS635167	SRR1382869	Brain
SRP012682	SRS629719	SRR1355747	Esophagus
SRP012682	SRS644165	SRR1436444	Brain
SRP012682	SRS639394	SRR1417766	Heart
SRP012682	SRS524845	SRR1083530	Esophagus
SRP012682	SRS645938	SRR1457126	Skin
SRP012682	SRS629858	SRR1358539	Blood Vessel
SRP012682	SRS525073	SRR1088068	Stomach
SRP012682	SRS648546	SRR1473548	Skin
SRP012682	SRS623943	SRR1310253	Stomach
SRP012682	SRS639244	SRR1414876	Pituitary
SRP012682	SRS374970	SRR615659	Adipose Tissue
SRP012682	SRS638078	SRR1404168	Brain
SRP012682	SRS524866	SRR1084032	Esophagus
SRP012682	SRS639300	SRR1416003	Skin
SRP012682	SRS526025	SRR1096363	Skin
SRP012682	SRS634865	SRR1381613	Testis
SRP012682	SRS648622	SRR1474999	Blood
SRP012682	SRS624128	SRR1312934	Skin
SRP012682	SRS636269	SRR1389300	Adrenal Gland
SRP012682	SRS536142	SRR1122885	Bone Marrow
SRP012682	SRS624019	SRR1311771	Brain
SRP012682	SRS639526	SRR1420606	Heart
SRP012682	SRS526049	SRR1096712	Adipose Tissue
SRP012682	SRS627829	SRR1339788	Pancreas
SRP012682	SRS648160	SRR1465313	Esophagus
SRP012682	SRS389883	SRR661493	Thyroid
SRP012682	SRS630563	SRR1363810	Brain
SRP012682	SRS638189	SRR1406283	Skin
SRP012682	SRS625575	SRR1321144	Esophagus
SRP012682	SRS627310	SRR1334247	Muscle
SRP012682	SRS626265	SRR1326687	Heart
SRP012682	SRS524275	SRR1070641	Blood Vessel
SRP012682	SRS526597	SRR1101175	Blood
SRP012682	SRS629748	SRR1356120	Thyroid
SRP012682	SRS526126	SRR1098122	Stomach
SRP012682	SRS377766	SRR627429	Brain
SRP012682	SRS650163	SRR1500342	Adipose Tissue
SRP012682	SRS524531	SRR1076369	Spleen
SRP012682	SRS389677	SRR659295	Blood
SRP012682	SRS644597	SRR1444370	Salivary Gland
SRP012682	SRS644513	SRR1442592	Esophagus
SRP012682	SRS625744	SRR1324331	Skin
SRP012682	SRS525005	SRR1087321	Liver
SRP012682	SRS626210	SRR1325927	Brain
SRP012682	SRS644723	SRR1447037	Ovary
SRP012682	SRS639531	SRR1420710	Skin
SRP012682	SRS389911	SRR661639	Muscle
SRP012682	SRS634099	SRR1375738	Lung
SRP012682	SRS525387	SRR1094097	Uterus
SRP012682	SRS636280	SRR1389474	Blood Vessel
SRP012682	SRS646022	SRR1458973	Heart
SRP012682	SRS644191	SRR1436990	Breast
SRP012682	SRS633791	SRR1374355	Colon
SRP012682	SRS645925	SRR1456841	Brain
SRP012682	SRS374809	SRR613222	Muscle
SRP012682	SRS623924	SRR1309856	Heart
SRP012682	SRS629362	SRR1348929	Salivary Gland
SRP012682	SRS639332	SRR1416617	Blood Vessel
SRP012682	SRS644445	SRR1441141	Brain
SRP012682	SRS628813	SRR1345914	Adipose Tissue
SRP012682	SRS649686	SRR1488790	Liver
SRP012682	SRS634107	SRR1375907	Brain
SRP012682	SRS374920	SRR615165	Nerve
SRP012682	SRS627397	SRR1334866	Liver
SRP012682	SRS526703	SRR1102756	Heart
SRP012682	SRS628794	SRR1345499	Skin
SRP012682	SRS650113	SRR1499260	Colon
SRP012682	SRS638069	SRR1403980	Blood Vessel
SRP012682	SRS631319	SRR1366519	Heart
SRP012682	SRS648790	SRR1478523	Pituitary
SRP012682	SRS638128	SRR1405224	Brain
SRP012682	SRS525138	SRR1089446	Liver
SRP012682	SRS649661	SRR1488261	Blood
SRP012682	SRS637823	SRR1399375	Skin
SRP012682	SRS645771	SRR1453549	Spleen
SRP012682	SRS525012	SRR1087487	Blood
SRP012682	SRS646064	SRR1459937	Muscle
SRP012682	SRS630016	SRR1361630	Skin
SRP012682	SRS524708	SRR1080438	Heart
SRP012682	SRS634855	SRR1381414	Thyroid
SRP012682	SRS648404	SRR1470534	Adipose Tissue
SRP012682	SRS629776	SRR1356725	Stomach
SRP012682	SRS626175	SRR1325161	Pituitary
SRP012682	SRS629713	SRR1355613	Brain
SRP012682	SRS627126	SRR1332048	Brain
SRP012682	SRS637810	SRR1399092	Brain
SRP012682	SRS644476	SRR1441804	Prostate
SRP012682	SRS649560	SRR1486097	Brain
SRP012682	SRS629769	SRR1356577	Lung
SRP012682	SRS628807	SRR1345782	Spleen
SRP012682	SRS636569	SRR1391789	Heart
SRP012682	SRS648211	SRR1466400	Blood Vessel
SRP012682	SRS623898	SRR1309248	Adipose Tissue
SRP012682	SRS629425	SRR1350263	Thyroid
SRP012682	SRS524878	SRR1084323	Pancreas
SRP012682	SRS624042	SRR1312169	Esophagus
SRP012682	SRS524823	SRR1083005	Esophagus
SRP012682	SRS526715	SRR1103024	Skin
SRP012682	SRS644676	SRR1446028	Adipose Tissue
SRP012682	SRS644759	SRR1447850	Spleen
SRP012682	SRS648194	SRR1466046	Nerve
SRP012682	SRS526170	SRR1099168	Brain
SRP012682	SRS630099	SRR1362755	Adipose Tissue
SRP012682	SRS625192	SRR1315780	Esophagus
SRP012682	SRS649605	SRR1487067	Skin
SRP012682	SRS626596	SRR1327349	Thyroid
SRP012682	SRS627162	SRR1332796	Brain
SRP012682	SRS645884	SRR1455969	Vagina
SRP012682	SRS644717	SRR1446911	Testis
SRP012682	SRS637046	SRR1393553	Brain
SRP012682	SRS649541	SRR1485700	Colon
SRP012682	SRS526073	SRR1097055	Nerve
SRP012682	SRS624050	SRR1312370	Nerve
SRP012682	SRS525336	SRR1092937	Pancreas
SRP012682	SRS646049	SRR1459609	Esophagus
SRP012682	SRS648761	SRR1477906	Adipose Tissue
SRP012682	SRS639336	SRR1416693	Skin
SRP012682	SRS639158	SRR1413241	Skin
SRP012682	SRS648183	SRR1465804	Blood
SRP012682	SRS524274	SRR1070620	Esophagus
SRP012682	SRS526139	SRR1098405	Blood Vessel
SRP012682	SRS646007	SRR1458662	Skin
SRP012682	SRS524421	SRR1074090	Pancreas
SRP012682	SRS634560	SRR1379260	Esophagus
SRP012682	SRS631771	SRR1370447	Esophagus
SRP012682	SRS389807	SRR661433	Brain
SRP012682	SRS648687	SRR1476348	Thyroid
SRP012682	SRS627203	SRR1333633	Esophagus
SRP012682	SRS648250	SRR1467233	Blood Vessel
SRP012682	SRS526019	SRR1096267	Esophagus
SRP012682	SRS634083	SRR1375418	Skin
SRP012682	SRS628435	SRR1344445	Liver
SRP012682	SRS525265	SRR1091302	Adipose Tissue
SRP012682	SRS524384	SRR1073119	Lung
SRP012682	SRS524298	SRR1071181	Small Intestine
SRP012682	SRS649455	SRR1485167	Brain
SRP012682	SRS644559	SRR1443568	Esophagus
SRP012682	SRS629852	SRR1358415	Blood Vessel
SRP012682	SRS625397	SRR1318026	Pituitary
SRP012682	SRS626219	SRR1326100	Prostate
SRP012682	SRS526543	SRR1099833	Pancreas
SRP012682	SRS636558	SRR1391553	Spleen
SRP012682	SRS524443	SRR1074602	Esophagus
SRP012682	SRS644549	SRR1443350	Esophagus
SRP012682	SRS389882	SRR661589	Adipose Tissue
SRP012682	SRS1035884	SRR2184942	Blood
SRP012682	SRS389066	SRR656035	Thyroid
SRP012682	SRS1035969	SRR2185018	Muscle
SRP012682	SRS389079	SRR655301	Blood Vessel
SRP012682	SRS1036150	SRR2165896	Thyroid
SRP012682	SRS336664	SRR602895	Bone Marrow
SRP012682	SRS389048	SRR655732	Muscle
SRP012682	SRS637851	SRR1399926	Skin
SRP012682	SRS408570	SRR816123	Skin
SRP012682	SRS333557	SRR598009	Brain
SRP012682	SRS634782	SRR1380436	Small Intestine
SRP012682	SRS650145	SRR1499958	Blood
SRP012682	SRS389955	SRR662378	Breast
SRP012682	SRS333099	SRR601549	Thyroid
SRP012682	SRS389599	SRR659780	Brain
SRP012682	SRS389979	SRR663549	Lung
SRP012682	SRS389617	SRR659555	Brain
SRP012682	SRS644558	SRR1443544	Ovary
SRP012682	SRS643855	SRR1429957	Brain
SRP012682	SRS333266	SRR607743	Blood
SRP012682	SRS408327	SRR811357	Blood Vessel
SRP012682	SRS332962	SRR598894	Brain
SRP012682	SRS408794	SRR819559	Esophagus
SRP012682	SRS644109	SRR1435330	Blood Vessel
SRP012682	SRS408635	SRR817094	Blood Vessel
SRP012682	SRS408837	SRR820256	Brain
SRP012682	SRS408458	SRR814467	Esophagus
SRP012682	SRS408101	SRR807493	Blood
SRP012682	SRS408296	SRR810665	Adipose Tissue
SRP012682	SRS408365	SRR812246	Adrenal Gland
SRP012682	SRS629474	SRR1351325	Brain
SRP012682	SRS639278	SRR1415529	Vagina
SRP012682	SRS408746	SRR818850	Testis
SRP012682	SRS389081	SRR655325	Nerve
SRP012682	SRS408541	SRR815759	Skin
SRP012682	SRS648766	SRR1478015	Lung
SRP012682	SRS408230	SRR809348	Muscle
SRP012682	SRS390019	SRR664025	Blood Vessel
SRP012682	SRS408490	SRR814943	Testis
SRP012682	SRS648412	SRR1470703	Brain
SRP012682	SRS333328	SRR600632	Lung
